Time,Prey,Predator
0.000000000000000000e+00,7.100000000000000000e+01,1.000000000000000000e+01
2.002002002002002123e-01,6.438828497496318448e+01,2.083126083607477241e+01
4.004004004004004247e-01,4.475243705447095977e+01,3.540547687477462091e+01
6.006006006006006093e-01,2.433718523048521121e+01,4.368006099094028372e+01
8.008008008008008494e-01,1.242799522236857079e+01,4.218221466226615490e+01
1.001001001001001089e+00,6.921300885591993968e+00,3.592689221271755429e+01
1.201201201201201219e+00,4.421097875696720969e+00,2.890361518334284341e+01
1.401401401401401570e+00,3.229555784403957297e+00,2.264740676307890155e+01
1.601601601601601699e+00,2.644216652060126904e+00,1.751963187297826252e+01
1.801801801801801828e+00,2.372746608726512996e+00,1.346908068319632079e+01
2.002002002002002179e+00,2.287363564942328953e+00,1.032838327812023316e+01
2.202202202202202308e+00,2.330381787772072055e+00,7.917878500134631459e+00
2.402402402402402437e+00,2.476786485365492840e+00,6.078703066827083390e+00
2.602602602602602566e+00,2.718567849795159308e+00,4.680366449683726948e+00
2.802802802802803139e+00,3.057855483283362208e+00,3.619429063405037450e+00
3.003003003003003268e+00,3.503885973515726171e+00,2.815490740835166150e+00
3.203203203203203397e+00,4.071787727458253237e+00,2.206806672920012868e+00
3.403403403403403527e+00,4.782320066184043483e+00,1.746344527472708741e+00
3.603603603603603656e+00,5.662181303889624040e+00,1.398507405207046972e+00
3.803803803803804229e+00,6.744709974738114511e+00,1.136521993411690801e+00
4.004004004004004358e+00,8.070897997608801333e+00,9.404157769478979079e-01
4.204204204204204487e+00,9.690673683173553599e+00,7.954948778532409115e-01
4.404404404404404616e+00,1.166441569514473464e+01,6.912505649472396874e-01
4.604604604604604745e+00,1.406462484631431487e+01,6.206571502196494006e-01
4.804804804804804874e+00,1.697758281630439470e+01,5.798832372682624081e-01
5.005005005005005003e+00,2.050459769214142014e+01,5.685484194790271228e-01
5.205205205205205132e+00,2.476190435109013777e+01,5.908918873563312468e-01
5.405405405405406150e+00,2.987701201063730494e+01,6.587735913527736908e-01
5.605605605605606279e+00,3.597607866509564900e+01,7.988475167040647307e-01
5.805805805805806408e+00,4.314833440636584783e+01,1.070127362278658012e+00
6.006006006006006537e+00,5.134968652533065381e+01,1.609251271433235875e+00
6.206206206206206666e+00,6.014064926086984997e+01,2.751990450157696166e+00
6.406406406406406795e+00,6.799374486411548446e+01,5.349038132538241896e+00
6.606606606606606924e+00,7.084462359238922602e+01,1.134991127652788023e+01
6.806806806806807053e+00,6.187784848343591193e+01,2.319035538529441709e+01
7.007007007007007182e+00,4.099561014795353486e+01,3.747629700771670969e+01
7.207207207207207311e+00,2.175349100039825956e+01,4.400949246997196695e+01
7.407407407407407440e+00,1.118627194222218790e+01,4.133057383465117596e+01
7.607607607607608458e+00,6.363826850066987006e+00,3.475325368695166617e+01
7.807807807807808587e+00,4.160299119341833496e+00,2.779669513058921737e+01
8.008008008008008716e+00,3.101794609783196321e+00,2.171934266979875972e+01
8.208208208208208845e+00,2.582331783581436557e+00,1.677867145972779284e+01
8.408408408408408974e+00,2.347889859668101042e+00,1.289133231930004975e+01
8.608608608608609103e+00,2.286574079901962264e+00,9.883554458179164115e+00
8.808808808808809232e+00,2.347849865162911609e+00,7.577849842380439682e+00
9.009009009009009361e+00,2.510266406480015533e+00,5.819890075257811546e+00
9.209209209209209490e+00,2.767825275339308888e+00,4.483871910228707236e+00
9.409409409409409619e+00,3.123977081709032877e+00,3.470473343859169280e+00
9.609609609609609748e+00,3.588984916747106624e+00,2.702678536723654990e+00
9.809809809809809877e+00,4.178908793752425410e+00,2.121433383154402552e+00
1.001001001001001001e+01,4.915457792803614723e+00,1.681806213388083782e+00
1.021021021021021014e+01,5.826371862037057703e+00,1.349824114370230310e+00
1.041041041041041026e+01,6.946178735873301591e+00,1.099964681710223990e+00
1.061061061061061039e+01,8.317254175021266960e+00,9.132220181133958725e-01
1.081081081081081230e+01,9.991146275020286183e+00,7.756597887071979835e-01
1.101101101101101243e+01,1.203012226793512340e+01,6.773838458335155188e-01
1.121121121121121256e+01,1.450885387223502221e+01,6.119049983875061161e-01
1.141141141141141269e+01,1.751604437098722400e+01,5.759272251286586819e-01
1.161161161161161282e+01,2.115553762051804654e+01,5.697205921180815702e-01
1.181181181181181294e+01,2.554583481920325738e+01,5.985069608223176907e-01
1.201201201201201307e+01,3.081546641223043181e+01,6.759298139948598516e-01
1.221221221221221320e+01,3.708790030751075761e+01,8.323497575296084916e-01
1.241241241241241333e+01,4.443955331011144239e+01,1.135313938796384869e+00
1.261261261261261346e+01,5.278608957523007916e+01,1.742754378114244496e+00
1.281281281281281359e+01,6.157329824187677758e+01,3.046139544389403930e+00
1.301301301301301372e+01,6.897329905564183150e+01,6.034216914392670716e+00
1.321321321321321385e+01,7.035421193267821138e+01,1.287183618727953061e+01
1.341341341341341398e+01,5.899224048961094979e+01,2.564390663889376043e+01
1.361361361361361411e+01,3.731195815405985172e+01,3.930257960727104205e+01
1.381381381381381424e+01,1.943156322120308133e+01,4.407199165903944049e+01
1.401401401401401436e+01,1.009878412071453901e+01,4.037923147942616708e+01
1.421421421421421449e+01,5.874113312017742672e+00,3.357428528460215489e+01
1.441441441441441462e+01,3.929099762656353523e+00,2.671583327925824491e+01
1.461461461461461475e+01,2.988103846369698058e+00,2.082305397813486891e+01
1.481481481481481488e+01,2.527971635579282506e+00,1.606671877192551534e+01
1.501501501501501679e+01,2.327651527297807554e+00,1.233766681636972606e+01
1.521521521521521692e+01,2.289083098699292051e+00,9.457897485921828107e+00
1.541541541541541704e+01,2.368056519273028293e+00,7.252757910255759555e+00
1.561561561561561717e+01,2.546333052037759614e+00,5.572574114737546935e+00
1.581581581581581730e+01,2.819769581881044651e+00,4.296163881406763529e+00
1.601601601601601743e+01,3.193069038127190229e+00,3.328204573953390533e+00
1.621621621621621756e+01,3.677494719316422245e+00,2.594944427091210315e+00
1.641641641641641769e+01,4.290034890986841987e+00,2.039914585535723912e+00
1.661661661661661782e+01,5.053359193466092414e+00,1.620197463622323752e+00
1.681681681681681795e+01,5.996270113654700751e+00,1.303375633046407689e+00
1.701701701701701808e+01,7.154513705450162853e+00,1.065124832869869920e+00
1.721721721721721821e+01,8.571885973044581775e+00,8.873662993679778399e-01
1.741741741741741833e+01,1.030159739170672495e+01,7.568931704459426202e-01
1.761761761761761846e+01,1.240785030702207514e+01,6.644084151345133193e-01
1.781781781781781859e+01,1.496753283581648120e+01,6.039532119942906396e-01
1.801801801801801872e+01,1.807180262567668549e+01,5.727762094717105956e-01
1.821821821821821885e+01,2.182703091659814731e+01,5.718339229604150198e-01
1.841841841841841898e+01,2.635387112220496064e+01,6.074205080184568173e-01
1.861861861861861911e+01,3.178149343342416344e+01,6.951760572027217977e-01
1.881881881881881924e+01,3.822961149958002380e+01,8.696893125210650721e-01
1.901901901901901937e+01,4.575895556495116523e+01,1.208385988129941691e+00
1.921921921921921950e+01,5.423712112976183874e+01,1.894120061480342176e+00
1.941941941941941963e+01,6.297426141284894641e+01,3.383634908720231316e+00
1.961961961961961975e+01,6.979662861707748789e+01,6.822481225675834260e+00
1.981981981981981988e+01,6.949510977563454617e+01,1.457348904140595813e+01
2.002002002002002001e+01,5.578073128509467438e+01,2.814268992349077791e+01
2.022022022022022014e+01,3.376976014784533930e+01,4.084889959039083607e+01
2.042042042042042027e+01,1.736089897421667061e+01,4.389444567038631817e+01
2.062062062062062040e+01,9.147026805658112991e+00,3.935007703031180881e+01
2.082082082082082053e+01,5.443289829579113892e+00,3.239827303462883634e+01
2.102102102102102066e+01,3.723890048079308013e+00,2.566308615468339127e+01
2.122122122122122079e+01,2.886990124945208347e+00,1.995842104567047670e+01
2.142142142142142447e+01,2.480484226996233943e+00,1.538302366774303742e+01
2.162162162162162460e+01,2.311735667207665657e+00,1.180724535598021951e+01
2.182182182182182473e+01,2.294759125949759504e+00,9.050660557529893069e+00
2.202202202202202486e+01,2.390954664627889414e+00,6.941981285247078581e+00
2.222222222222222499e+01,2.584988545104401680e+00,5.336260943443068783e+00
2.242242242242242511e+01,2.874436463925149621e+00,4.116857400472697215e+00
2.262262262262262524e+01,3.265194034706161652e+00,3.192326745192457960e+00
2.282282282282282537e+01,3.769503250992324084e+00,2.492062716169508363e+00
2.302302302302302550e+01,4.405280067512354236e+00,1.962079293809937175e+00
2.322322322322322563e+01,5.196167318199040430e+00,1.561389528283609884e+00
2.342342342342342576e+01,6.172052369789323478e+00,1.259065738214217633e+00
2.362362362362362589e+01,7.369930043338350778e+00,1.031931379963780593e+00
2.382382382382382602e+01,8.835054034273911228e+00,8.627973649478914986e-01
2.402402402402402615e+01,1.062234058459229402e+01,7.391600018347502798e-01
2.422422422422422628e+01,1.279797412376626653e+01,6.523035665676671924e-01
2.442442442442442641e+01,1.544110365369181181e+01,5.967956822128531735e-01
2.462462462462462653e+01,1.864536948376486691e+01,5.704424299903976259e-01
2.482482482482482666e+01,2.251965076209070560e+01,5.749289039581830796e-01
2.502502502502502679e+01,2.718660963504648365e+01,6.177251192035646543e-01
2.522522522522522692e+01,3.277560105665477863e+01,7.167142187940976905e-01
2.542542542542542705e+01,3.940132992215355046e+01,9.113206094688379721e-01
2.562562562562562718e+01,4.710545055210510412e+01,1.290430436352293375e+00
2.582582582582582731e+01,5.569825077826142490e+01,2.066100105862600955e+00
2.602602602602602744e+01,6.432988987520555213e+01,3.771436021960530294e+00
2.622622622622622757e+01,7.043215135706194019e+01,7.727778929552723497e+00
2.642642642642642770e+01,6.823988675193685083e+01,1.645690417778087777e+01
2.662662662662662783e+01,5.230926565692227115e+01,3.062908284731272701e+01
2.682682682682682795e+01,3.042266230200964827e+01,4.209374062378174841e+01
2.702702702702702808e+01,1.552555105746178121e+01,4.350607991922620243e+01
2.722722722722722821e+01,8.314112935100656188e+00,3.826231591003094223e+01
2.742742742742742834e+01,5.063683381312781506e+00,3.123201739642650310e+01
2.762762762762762847e+01,3.541558279586574987e+00,2.463995827563943664e+01
2.782782782782782860e+01,2.797155042759322363e+00,1.912514825952215602e+01
2.802802802802802873e+01,2.439297537257783866e+00,1.472679468754794030e+01
2.822822822822822886e+01,2.299881778734380600e+00,1.129923361544800109e+01
2.842842842842842899e+01,2.303487935804945597e+00,8.661109928765698740e+00
2.862862862862862912e+01,2.416506609822170581e+00,6.644918562511737292e+00
2.882882882882882924e+01,2.626240959026907351e+00,5.110474277132927234e+00
2.902902902902902937e+01,2.931865998515515770e+00,3.945582463599420109e+00
2.922922922922922950e+01,3.340418643289125189e+00,3.062555736607496470e+00
2.942942942942942963e+01,3.865102302626979291e+00,2.393816999024730663e+00
2.962962962962962976e+01,4.524762616311337915e+00,1.887763718749105646e+00
2.982982982982982989e+01,5.344030073641282463e+00,1.505259174820996249e+00
3.003003003003003357e+01,6.353900685378820690e+00,1.216802420073400004e+00
3.023023023023023370e+01,7.592649642692068213e+00,1.000316500148328958e+00
3.043043043043043383e+01,9.107026956997755107e+00,8.394664431496557944e-01
3.063063063063063396e+01,1.095369888898585131e+01,7.224272067762280702e-01
3.083083083083083409e+01,1.320087886960545021e+01,6.410504808823452860e-01
3.103103103103103422e+01,1.593002000136765695e+01,5.904285745919789496e-01
3.123123123123123435e+01,1.923726848561382141e+01,5.689414530868230901e-01
3.143143143143143448e+01,2.323397851575662898e+01,5.790520739803388661e-01
3.163163163163163460e+01,2.804464341029833818e+01,6.295258789281565903e-01
3.183183183183183473e+01,3.379826256221421232e+01,7.407740436452153743e-01
3.203203203203203486e+01,4.060305321992228755e+01,9.577659140957238693e-01
3.223223223223223499e+01,4.847759449770391882e+01,1.382710267428862272e+00
3.243243243243243512e+01,5.716396510647869178e+01,2.261912218549702480e+00
3.263263263263263525e+01,6.562412824941645795e+01,4.217568444976738107e+00
3.283283283283283538e+01,7.084539647350595715e+01,8.764694026997823073e+00
3.303303303303303551e+01,6.657079081731023962e+01,1.851637611415913653e+01
3.323323323323323564e+01,4.865645644309365281e+01,3.304077467403452317e+01
3.343343343343343577e+01,2.730843371391030772e+01,4.302936076212937166e+01
3.363363363363363590e+01,1.390638242582311790e+01,4.293660360726079972e+01
3.383383383383383602e+01,7.584885894107386228e+00,3.713256862210023002e+01
3.403403403403403615e+01,4.728674467724212960e+00,3.008104568783958044e+01
3.423423423423423628e+01,3.379420873837081452e+00,2.364749771179915783e+01
3.443443443443443641e+01,2.717469266982811771e+00,1.832280072564715212e+01
3.463463463463463654e+01,2.403910142617942114e+00,1.409721375551366229e+01
3.483483483483483667e+01,2.291861461690916979e+00,1.081280812678402548e+01
3.503503503503503680e+01,2.315171483932486840e+00,8.288532914305495325e+00
3.523523523523523693e+01,2.444683876750504581e+00,6.360989942931487562e+00
3.543543543543543706e+01,2.670104447582516638e+00,4.894756772067583306e+00
3.563563563563563719e+01,2.992103043788160832e+00,3.781984606302035257e+00
3.583583583583583732e+01,3.418813720892114549e+00,2.938619855528417979e+00
3.603603603603603744e+01,3.964388020012992619e+00,2.300000567574675969e+00
3.623623623623623757e+01,4.648605633085054478e+00,1.816811550907707851e+00
3.643643643643643770e+01,5.497100820914806896e+00,1.451688947925281248e+00
3.663663663663663783e+01,6.542003401002665974e+00,1.176498152788322260e+00
3.683683683683683796e+01,7.822901795600511576e+00,9.702159072185896349e-01
3.703703703703703809e+01,9.388081921360406312e+00,8.173277377568862745e-01
3.723723723723723822e+01,1.129600503757186836e+01,7.066644130608039642e-01
3.743743743743743835e+01,1.361696062307123967e+01,6.306329146508529160e-01
3.763763763763763848e+01,1.643474697734654555e+01,5.848510843419093552e-01
3.783783783783783861e+01,1.984803391612484802e+01,5.682930949895996786e-01
3.803803803803803874e+01,2.397060159674064650e+01,5.842573686145763334e-01
3.823823823823823886e+01,2.892855802318232605e+01,6.429424356479662706e-01
3.843843843843843899e+01,3.484990601335031357e+01,7.676179581330510038e-01
3.863863863863863912e+01,4.183463245119858698e+01,1.009627276425226317e+00
3.883883883883883925e+01,4.987352102238750717e+01,1.486696084961102837e+00
3.903903903903903938e+01,5.862759108568955213e+01,2.485318958726864480e+00
3.923923923923923951e+01,6.683821771169384363e+01,4.731224732560293411e+00
3.943943943943943964e+01,7.099969203998566059e+01,9.947844785277244029e+00
3.963963963963963977e+01,6.448323892306113692e+01,2.073655086874556375e+01
3.983983983983983990e+01,4.490786261018412517e+01,3.531541283907723994e+01
4.004004004004004003e+01,2.444948939499969853e+01,4.366034733518696953e+01
4.024024024024024015e+01,1.248284047814587794e+01,4.221483120499088670e+01
4.044044044044044028e+01,6.945912778927733733e+00,3.597504214593010374e+01
4.064064064064064041e+01,4.432561624949575396e+00,2.894979701050901255e+01
4.084084084084084054e+01,3.235160475262967239e+00,2.268637356764464741e+01
4.104104104104104067e+01,2.646948050624507331e+00,1.755083349547448535e+01
4.124124124124124080e+01,2.373881594410955032e+00,1.349344627830260812e+01
4.144144144144144093e+01,2.287474418194876513e+00,1.034715929230592835e+01
4.164164164164164106e+01,2.329726086243002037e+00,7.932238388446555710e+00
4.184184184184184119e+01,2.475466433545844502e+00,6.089636700455432816e+00
4.204204204204204132e+01,2.716598964613444966e+00,4.688669256927937568e+00
4.224224224224224145e+01,3.055197195990296155e+00,3.625724128984407990e+00
4.244244244244244157e+01,3.500454709871541947e+00,2.820258992661891284e+00
4.264264264264264170e+01,4.067461391884895860e+00,2.210415728611570430e+00
4.284284284284284894e+01,4.776937639027392990e+00,1.749073433654736887e+00
4.304304304304304907e+01,5.655539246458841873e+00,1.400566722742213610e+00
4.324324324324324920e+01,6.736556340744983551e+00,1.138069508302204325e+00
4.344344344344344933e+01,8.060924596374293927e+00,9.415685141405492065e-01
4.364364364364364945e+01,9.678506474364130696e+00,7.963380036472009760e-01
4.384384384384384958e+01,1.164960382682018825e+01,6.918434767280245978e-01
4.404404404404404971e+01,1.404662894821315433e+01,6.210369875391654748e-01
4.424424424424424984e+01,1.695576448956343896e+01,5.800652126650324147e-01
4.444444444444444997e+01,2.047821399132532250e+01,5.685216270920459003e-01
4.464464464464465010e+01,2.473011677230926963e+01,5.906067031922906940e-01
4.484484484484485023e+01,2.983893258353650424e+01,6.581110874644937603e-01
4.504504504504505036e+01,3.593090963415595240e+01,7.975461948927877742e-01
4.524524524524525049e+01,4.309575034534438487e+01,1.067600157501416236e+00
