Time,Prey,Predator
0.000000000000000000e+00,2.200000000000000000e+01,2.800000000000000000e+01
2.002002002002002123e-01,1.537067010576791759e+01,2.736323691367561040e+01
4.004004004004004247e-01,1.112947071812284072e+01,2.466166396131837502e+01
6.006006006006006093e-01,8.591225820859806461e+00,2.114320698700869627e+01
8.008008008008008494e-01,7.124109675521932417e+00,1.760114969792204320e+01
1.001001001001001089e+00,6.321728803345974868e+00,1.441044639197999366e+01
1.201201201201201219e+00,5.951707230810145077e+00,1.169723165448727897e+01
1.401401401401401570e+00,5.887402995289800600e+00,9.465021814004508371e+00
1.601601601601601699e+00,6.063015294695574653e+00,7.665621178948600623e+00
1.801801801801801828e+00,6.448356516797035809e+00,6.234641944977560080e+00
2.002002002002002179e+00,7.035322134137405925e+00,5.107939037216824296e+00
2.202202202202202308e+00,7.830732487664243457e+00,4.228439145968688528e+00
2.402402402402402437e+00,8.852574748036163399e+00,3.548355703345006606e+00
2.602602602602602566e+00,1.012803454713621676e+01,3.029335935239968691e+00
2.802802802802803139e+00,1.169238925036648169e+01,2.641834633292944545e+00
3.003003003003003268e+00,1.358811769377074619e+01,2.364397319129952102e+00
3.203203203203203397e+00,1.586359726109991541e+01,2.183271963390781778e+00
3.403403403403403527e+00,1.857052097929793177e+01,2.092723840119757206e+00
3.603603603603603656e+00,2.175856582889948854e+01,2.096579799620609030e+00
3.803803803803804229e+00,2.546459352644784602e+01,2.211949300784803008e+00
4.004004004004004358e+00,2.969119538059845809e+01,2.476946994388669498e+00
4.204204204204204487e+00,3.436477134169520298e+01,2.965847661848285632e+00
4.404404404404404616e+00,3.925595705921097789e+01,3.817280219263230467e+00
4.604604604604604745e+00,4.383990469530500178e+01,5.280203958072794634e+00
4.804804804804804874e+00,4.710267081028391800e+01,7.759708987792308221e+00
5.005005005005005003e+00,4.747143997024104323e+01,1.174458362937297551e+01
5.205205205205205132e+00,4.344838114595260237e+01,1.731586970010375381e+01
5.405405405405406150e+00,3.531932788152231240e+01,2.325408463290555972e+01
5.605605605605606279e+00,2.589593459198401248e+01,2.725346172286223378e+01
5.805805805805806408e+00,1.809849387552721112e+01,2.799676984418125159e+01
6.006006006006006537e+00,1.282541263519291697e+01,2.607411929680125695e+01
6.206206206206206666e+00,9.593925957807426741e+00,2.280254975666268891e+01
6.406406406406406795e+00,7.697437014463020866e+00,1.920345238537412413e+01
6.606606606606606924e+00,6.626565917402690076e+00,1.582392444430837486e+01
6.806806806806807053e+00,6.078262746468246824e+00,1.288519429380228409e+01
7.007007007007007182e+00,5.884275194071023840e+00,1.043550086039393321e+01
7.207207207207207311e+00,5.954905851638021552e+00,8.444374004605291972e+00
7.407407407407407440e+00,6.245799253024438613e+00,6.851975172455556873e+00
7.607607607607608458e+00,6.739866402281109892e+00,5.592773881288135129e+00
7.807807807807808587e+00,7.437679050578739570e+00,4.605966124637989267e+00
8.008008008008008716e+00,8.352408378675834300e+00,3.839386338422415612e+00
8.208208208208208845e+00,9.507177394752051924e+00,3.250389745700393185e+00
8.408408408408408974e+00,1.093364764015949930e+01,2.805470802565066091e+00
8.608608608608609103e+00,1.267110283922701441e+01,2.479526090010120587e+00
8.808808808808809232e+00,1.476542276795595754e+01,2.255269901034703928e+00
9.009009009009009361e+00,1.726722506912295785e+01,2.123174066753934941e+00
9.209209209209209490e+00,2.022804124089318734e+01,2.082361800605212476e+00
9.409409409409409619e+00,2.369249217137674890e+01,2.143166610698474805e+00
9.609609609609609748e+00,2.768261565974147231e+01,2.332703247055522233e+00
9.809809809809809877e+00,3.216699925444764574e+01,2.706037247489313291e+00
1.001001001001001001e+01,3.700121705227904556e+01,3.367564037787135867e+00
1.021021021021021014e+01,4.181832846819907701e+01,4.508715073779892890e+00
1.041041041041041026e+01,4.585372473528887127e+01,6.459699026733281890e+00
1.061061061061061039e+01,4.777453425497220252e+01,9.697808171933850474e+00
1.081081081081081230e+01,4.589280497173189133e+01,1.459223644758233362e+01
1.101101101101101243e+01,3.943630416448591802e+01,2.061613078693041601e+01
1.121121121121121256e+01,3.017170440342560767e+01,2.578506171725283380e+01
1.141141141141141269e+01,2.138071369604565675e+01,2.805623010934256101e+01
1.161161161161161282e+01,1.495560468374615226e+01,2.720644678406065964e+01
1.181181181181181294e+01,1.087628168311612953e+01,2.439950071515802676e+01
1.201201201201201307e+01,8.442860091329702499e+00,2.085678280132833251e+01
1.221221221221221320e+01,7.040361970183678153e+00,1.733314916011064355e+01
1.241241241241241333e+01,6.278886136123390749e+00,1.417785675956827340e+01
1.261261261261261346e+01,5.936643989004435795e+00,1.150356807708598694e+01
1.281281281281281359e+01,5.893129003686980560e+00,9.307719856883480247e+00
1.301301301301301372e+01,6.086078585032774768e+00,7.539874276633012684e+00
1.321321321321321385e+01,6.487435359783728650e+00,6.135234576256777927e+00
1.341341341341341398e+01,7.090477591245490707e+00,5.030049752361843041e+00
1.361361361361361411e+01,7.903014708346377759e+00,4.167939154999245055e+00
1.381381381381381424e+01,8.943817231933261169e+00,3.501873180590397538e+00
1.401401401401401436e+01,1.024074463642927135e+01,2.994223049825521787e+00
1.421421421421421449e+01,1.182967753898185848e+01,2.616107658748604514e+00
1.441441441441441462e+01,1.375361913320353224e+01,2.346689232477551901e+00
1.461461461461461475e+01,1.606132771313705732e+01,2.172826363626926938e+00
1.481481481481481488e+01,1.880458111774346364e+01,2.089463436080861491e+00
1.501501501501501679e+01,2.203253415226831180e+01,2.101304654165425667e+00
1.521521521521521692e+01,2.578030949986962383e+01,2.226769424290170551e+00
1.541541541541541704e+01,3.004636101030945738e+01,2.506150845572767238e+00
1.561561561561561717e+01,3.474831171996966361e+01,3.017570951892167841e+00
1.581581581581581730e+01,3.963943267780598489e+01,3.906481960791439167e+00
1.601601601601601743e+01,4.416351323086242786e+01,5.432901842367899192e+00
1.621621621621621756e+01,4.726061248039488305e+01,8.014332263268528322e+00
1.641641641641641769e+01,4.732597092074885836e+01,1.213310452328471101e+01
1.661661661661661782e+01,4.293147296568339755e+01,1.779948823486988019e+01
1.681681681681681795e+01,3.457424002050214540e+01,2.367061586998156031e+01
1.701701701701701808e+01,2.519428034720824527e+01,2.743351861281695747e+01
1.721721721721721821e+01,1.759091469361262838e+01,2.792514631483458132e+01
1.741741741741741833e+01,1.250527814096288992e+01,2.584792428319712343e+01
1.761761761761761846e+01,9.403472095091494509e+00,2.251988611221494097e+01
1.781781781781781859e+01,7.587742496779578794e+00,1.892364486823915470e+01
1.801801801801801872e+01,6.567031511424662682e+00,1.557400485274945545e+01
1.821821821821821885e+01,6.051569534802350603e+00,1.267368064994417765e+01
1.841841841841841898e+01,5.881028547143051455e+00,1.026197830876665407e+01
1.861861861861861911e+01,5.970256296158114928e+00,8.304748655439780691e+00
1.881881881881881924e+01,6.277567695747451104e+00,6.741074109580559970e+00
1.901901901901901937e+01,6.787542462963922496e+00,5.505535069268923998e+00
1.921921921921921950e+01,7.501891629735366607e+00,4.537924057503976094e+00
1.941941941941941963e+01,8.434648119950869827e+00,3.786821066955935677e+00
1.961961961961961975e+01,9.609651369303893631e+00,3.210327064577653378e+00
1.981981981981981988e+01,1.105919685811289987e+01,2.775628571672148048e+00
2.002002002002002001e+01,1.282313315642187845e+01,2.458257241698212248e+00
2.022022022022022014e+01,1.494779948656788093e+01,2.241533834181224094e+00
2.042042042042042027e+01,1.748406130975262940e+01,2.116565780211153047e+00
2.062062062062062040e+01,2.048326098926182937e+01,2.083241052603661547e+00
2.082082082082082053e+01,2.398894418797232220e+01,2.152965013271264993e+00
2.102102102102102066e+01,2.802031584495698979e+01,2.354558028327397690e+00
2.122122122122122079e+01,3.253969513884626963e+01,2.746034078339942841e+00
2.142142142142142447e+01,3.738986389722236936e+01,3.437050120303421163e+00
2.162162162162162460e+01,4.217961951479363591e+01,4.628078766871056793e+00
2.182182182182182473e+01,4.610418881652319811e+01,6.662137289452380706e+00
2.202202202202202486e+01,4.778515872536029718e+01,1.002315177495045972e+01
2.222222222222222499e+01,4.554397642044303751e+01,1.504490536974878978e+01
2.242242242242242511e+01,3.876427620875132618e+01,2.108921484456235618e+01
2.262262262262262524e+01,2.941971024215726871e+01,2.608680415517630635e+01
2.282282282282282537e+01,2.077734709985071149e+01,2.809216425471817402e+01
2.302302302302302550e+01,1.455550553166684757e+01,2.703746210090243807e+01
2.322322322322322563e+01,1.063330578773755519e+01,2.413301217376860919e+01
2.342342342342342576e+01,8.300820869026578563e+00,2.057069122651011028e+01
2.362362362362362589e+01,6.960540368484410045e+00,1.706757210939223768e+01
2.382382382382382602e+01,6.238617121913136998e+00,1.394833367527776957e+01
2.402402402402402615e+01,5.923421794148739927e+00,1.131292173407768864e+01
2.422422422422422628e+01,5.900318260767366318e+00,9.153103052916421234e+00
2.442442442442442641e+01,6.110435908918056214e+00,7.416399472292242834e+00
2.462462462462462653e+01,6.527769593955907723e+00,6.037697248718470355e+00
2.482482482482482666e+01,7.146939146435360435e+00,4.953676749523765466e+00
2.502502502502502679e+01,7.976721487799153465e+00,4.108661177348582605e+00
2.522522522522522692e+01,9.036659213460023210e+00,3.456377583462780567e+00
2.542542542542542705e+01,1.035527927511243718e+01,2.959916764338143658e+00
2.562562562562562718e+01,1.196906024927542589e+01,2.591057097396650022e+00
2.582582582582582731e+01,1.392152156801242491e+01,2.329575170141083618e+00
2.602602602602602744e+01,1.626178598959223010e+01,2.162942391977669576e+00
2.622622622622622757e+01,1.904168209971558312e+01,2.086792289869184192e+00
2.642642642642642770e+01,2.230977421669902228e+01,2.106730085818020459e+00
2.662662662662662783e+01,2.609930925990251893e+01,2.242534455724186859e+00
