Time,Prey,Predator
0.000000000000000000e+00,4.400000000000000000e+01,1.000000000000000000e+02
2.002002002002002123e-01,6.649655731212913423e+00,9.963146924925251824e+01
4.004004004004004247e-01,1.377654146260597345e+00,7.745490367751955318e+01
6.006006006006006093e-01,4.369074765893970480e-01,5.805037687282374748e+01
8.008008008008008494e-01,1.951219331030619730e-01,4.318120737500034068e+01
1.001001001001001089e+00,1.128662676726443215e-01,3.205073014986485447e+01
1.201201201201201219e+00,7.918104725463043225e-02,2.377006549337670904e+01
1.401401401401401570e+00,6.411330189654657064e-02,1.762269624774288701e+01
1.601601601601601699e+00,5.774045936820770136e-02,1.306313839619309114e+01
1.801801801801801828e+00,5.626978251591445435e-02,9.682742545755903762e+00
2.002002002002002179e+00,5.813922339228599218e-02,7.177134127923965323e+00
2.202202202202202308e+00,6.273186407278956433e-02,5.320163634057243129e+00
2.402402402402402437e+00,6.989696923626778635e-02,3.944003119885299391e+00
2.602602602602602566e+00,7.975671407200468632e-02,2.924185334387496837e+00
2.802802802802803139e+00,9.262704761173087831e-02,2.168435118025977548e+00
3.003003003003003268e+00,1.089898959793312860e-01,1.608358940506892099e+00
3.203203203203203397e+00,1.294918776218261236e-01,1.193271646898098837e+00
3.403403403403403527e+00,1.549592460609699740e-01,8.856151664084096486e-01
3.603603603603603656e+00,1.864249727965541503e-01,6.575605865992650845e-01
3.803803803803804229e+00,2.251667784119089077e-01,4.884888372448771277e-01
4.004004004004004358e+00,2.727564739794529625e-01,3.631232448939279434e-01
4.204204204204204487e+00,3.311219731228227103e-01,2.701455165869588448e-01
4.404404404404404616e+00,4.026241215785632543e-01,2.011701276506153713e-01
4.604604604604604745e+00,4.901512342715639292e-01,1.499843676906023049e-01
4.804804804804804874e+00,5.972350232781762358e-01,1.119852715204568694e-01
5.005005005005005003e+00,7.281925063614641536e-01,8.376244853125607015e-02
5.205205205205205132e+00,8.882995574500558433e-01,6.278901451136183198e-02
5.405405405405406150e+00,1.084003049732885193e+00,4.719263352957970420e-02
5.605605605605606279e+00,1.323180103348154057e+00,3.558590166073818950e-02
5.805805805805806408e+00,1.615454843394826590e+00,2.694069169901435259e-02
6.006006006006006537e+00,1.972585403217808953e+00,2.049509017056323767e-02
6.206206206206206666e+00,2.408936717361134239e+00,1.568445504335331739e-02
6.406406406406406795e+00,2.942058104639211802e+00,1.209036633317865130e-02
6.606606606606606924e+00,3.593388849275849228e+00,9.402828336354210337e-03
6.806806806806807053e+00,4.389120131742254571e+00,7.392306624966384597e-03
7.007007007007007182e+00,5.361247907590747097e+00,5.889064432846379676e-03
7.207207207207207311e+00,6.548859053112138007e+00,4.767942238053392810e-03
7.407407407407407440e+00,7.999702308678513063e+00,3.937219744984826915e-03
7.607607607607608458e+00,9.772107070116531347e+00,3.330601511399854629e-03
7.807807807807808587e+00,1.193732679039909783e+01,2.901693964160208163e-03
8.008008008008008716e+00,1.458240042017805038e+01,2.620669639497799283e-03
8.208208208208208845e+00,1.781364583547344083e+01,2.473255849525148736e-03
8.408408408408408974e+00,2.176092257884866754e+01,2.462942031355767458e-03
8.608608608608609103e+00,2.658282879016165623e+01,2.619017899077585344e-03
8.808808808808809232e+00,3.247302548072704553e+01,3.017381722217787714e-03
9.009009009009009361e+00,3.966790070567271442e+01,3.833940154766756793e-03
9.209209209209209490e+00,4.845575798733968043e+01,5.490333164616388248e-03
9.409409409409409619e+00,5.918749369362122081e+01,9.098817116424112034e-03
9.609609609609609748e+00,7.228764944414714932e+01,1.802278394519236243e-02
9.809809809809809877e+00,8.825932898856754605e+01,4.437648188716943054e-02
1.001001001001001001e+01,1.076447013435531943e+02,1.423914556552748067e-01
1.021021021021021014e+01,1.306683122939144255e+02,6.284240456803182884e-01
1.041041041041041026e+01,1.540929154883906165e+02,3.972346416806359137e+00
1.061061061061061039e+01,1.446340003264900247e+02,3.049998536153469075e+01
1.081081081081081230e+01,4.716936183691264262e+01,9.851651692079178702e+01
1.101101101101101243e+01,7.132822670325885461e+00,1.003974881217340283e+02
1.121121121121121256e+01,1.452490047549510610e+00,7.830048822174887846e+01
1.141141141141141269e+01,4.536987176040241931e-01,5.871738258027244939e+01
1.161161161161161282e+01,2.002746668339350777e-01,4.368368631025934690e+01
1.181181181181181294e+01,1.148409883032409928e-01,3.242527877552671356e+01
1.201201201201201307e+01,8.004538502999052063e-02,2.404832706436581802e+01
1.221221221221221320e+01,6.450172547770309517e-02,1.782915417559019389e+01
1.241241241241241333e+01,5.788311086087223611e-02,1.321622943768936764e+01
1.261261261261261346e+01,5.625958531393560752e-02,9.796226698865599047e+00
1.281281281281281359e+01,5.801467781863681172e-02,7.261244372000763114e+00
1.301301301301301372e+01,6.250646476158297493e-02,5.382497498045887951e+00
1.321321321321321385e+01,6.957076447101039063e-02,3.990196656633188343e+00
1.341341341341341398e+01,7.932108529964501664e-02,2.958417535173875290e+00
1.361361361361361411e+01,9.206658607097248370e-02,2.193803716723200292e+00
1.381381381381381424e+01,1.082828963509890191e-01,1.627159756366367116e+00
1.401401401401401436e+01,1.286100479826586263e-01,1.207205972911365333e+00
1.421421421421421449e+01,1.538668884859149266e-01,8.959436260482704917e-01
1.441441441441441462e+01,1.850777274615161561e-01,6.652172238904829893e-01
1.461461461461461475e+01,2.235099434898614457e-01,4.941656948916076098e-01
1.481481481481481488e+01,2.707228665930257461e-01,3.673330525155997228e-01
1.501501501501501679e+01,3.286292632579539963e-01,2.732681475945757388e-01
1.521521521521521692e+01,3.995715419342159014e-01,2.034870239939606529e-01
1.541541541541541704e+01,4.864155396800782793e-01,1.517040470667275764e-01
1.561561561561561717e+01,5.926655407850867086e-01,1.132622247935357179e-01
1.581581581581581730e+01,7.226050791702692822e-01,8.471114186833454684e-02
1.601601601601601743e+01,8.814691406440408050e-01,6.349426295817392485e-02
1.621621621621621756e+01,1.075654660641896188e+00,4.771728322679838485e-02
1.641641641641641769e+01,1.312977762723492203e+00,3.597652175297965521e-02
1.661661661661661782e+01,1.602988067682402207e+00,2.723179607905570898e-02
1.681681681681681795e+01,1.957352694843214946e+00,2.071225376957868194e-02
1.701701701701701808e+01,2.390325403588751119e+00,1.584663244245745548e-02
1.721721721721721821e+01,2.919319699822761738e+00,1.221160186244020507e-02
1.741741741741741833e+01,3.565608967210922575e+00,9.493525455825621226e-03
1.761761761761761846e+01,4.355181719621593395e+00,7.460164829544445320e-03
1.781781781781781859e+01,5.319786350535010477e+00,5.939771447924325175e-03
1.801801801801801872e+01,6.498207314524544920e+00,4.805682629431292166e-03
1.821821821821821885e+01,7.937823937232023397e+00,3.965044512200835598e-03
1.841841841841841898e+01,9.696514381219136780e+00,3.350690920355912060e-03
1.861861861861861911e+01,1.184498089247175656e+01,2.915529765089121001e-03
1.881881881881881924e+01,1.446958930754948014e+01,2.629126482365198858e-03
1.901901901901901937e+01,1.767583536330156946e+01,2.476588694936502928e-03
1.921921921921921950e+01,2.159257481649164845e+01,2.460618349622124574e-03
1.941941941941941963e+01,2.637718065931825606e+01,2.609230188924532845e-03
1.961961961961961975e+01,3.222181980044994987e+01,2.995852417375660312e-03
1.981981981981981988e+01,3.936106127168710600e+01,3.790716082144478683e-03
2.002002002002002001e+01,4.808100351318262966e+01,5.400821845362784208e-03
2.022022022022022014e+01,5.872990223917751962e+01,8.894897643286372654e-03
2.042042042042042027e+01,7.172926520510438309e+01,1.748538525086895321e-02
2.062062062062062040e+01,8.757932268476190529e+01,4.265605268747885842e-02
2.082082082082082053e+01,1.068232422736305409e+02,1.353394853248736374e-01
2.102102102102102066e+01,1.297184662786850424e+02,5.893643229559670793e-01
2.122122122122122079e+01,1.533549035780400516e+02,3.674709281049917564e+00
2.142142142142142447e+01,1.468305837894698413e+02,2.834590273028335972e+01
2.162162162162162460e+01,5.049433469090308790e+01,9.687634402388495403e+01
2.182182182182182473e+01,7.653830357080499525e+00,1.011373386385761535e+02
2.202202202202202486e+01,1.532134904477495230e+00,7.914897516476536055e+01
2.222222222222222499e+01,4.713221277963205447e-01,5.938926996326108565e+01
2.242242242242242511e+01,2.056263788850460628e-01,4.419022887139202993e+01
2.262262262262262524e+01,1.168776462600293470e-01,3.280293725336117916e+01
2.282282282282282537e+01,8.093374100339277566e-02,2.432892063165068564e+01
2.302302302302302550e+01,6.490157286372445766e-02,1.803734924650285976e+01
2.322322322322322563e+01,5.803247806933099773e-02,1.337061109327343367e+01
2.342342342342342576e+01,5.625430295949823689e-02,9.910668542059061892e+00
2.362362362362362589e+01,5.789449483089683518e-02,7.346064812616269535e+00
2.382382382382382602e+01,6.228551598216290619e-02,5.445357832410183896e+00
2.402402402402402615e+01,6.924950013615703559e-02,4.036780379515898076e+00
2.422422422422422628e+01,7.889119704945946054e-02,2.992938874797692161e+00
2.442442442442442641e+01,9.151295648028290319e-02,2.219386553501795145e+00
2.462462462462462653e+01,1.075841291222303236e-01,1.646119300947942454e+00
2.482482482482482666e+01,1.277382020033005217e-01,1.221257894637575836e+00
2.502502502502502679e+01,1.527866791238299549e-01,9.063592042395498538e-01
2.522522522522522692e+01,1.837452905389451996e-01,6.729383993460298363e-01
2.542542542542542705e+01,2.218711770008352513e-01,4.998903620677984105e-01
2.562562562562562718e+01,2.687113168464445034e-01,3.715782767339336212e-01
2.582582582582582731e+01,3.261634887611297717e-01,2.764170145138858392e-01
