Time,Prey,Predator
0.000000000000000000e+00,6.500000000000000000e+01,9.700000000000000000e+01
2.002002002002002123e-01,8.639212703451530473e+00,1.102828265177067237e+02
4.004004004004004247e-01,1.460580783019241879e+00,8.658547996786546719e+01
6.006006006006006093e-01,3.950679088812764084e-01,6.488675088333847896e+01
8.008008008008008494e-01,1.567724022298122299e-01,4.823619710355252721e+01
1.001001001001001089e+00,8.310165139359643183e-02,3.578456199077447764e+01
1.201201201201201219e+00,5.465842522167202455e-02,2.652851195701649445e+01
1.401401401401401570e+00,4.219774125863152286e-02,1.966095478621394577e+01
1.601601601601601699e+00,3.668840776488711125e-02,1.456935952798715661e+01
1.801801801801801828e+00,3.483559231396604616e-02,1.079576410752490112e+01
2.002002002002002179e+00,3.530750858298069977e-02,7.999489208165278420e+00
2.202202202202202308e+00,3.755927265893063693e-02,5.927617617197688205e+00
2.402402402402402437e+00,4.141247734436293015e-02,4.392563422577925536e+00
2.602602602602602566e+00,4.688959432346204853e-02,3.255264412250131301e+00
2.802802802802803139e+00,5.414583071017393945e-02,2.412658766392366427e+00
3.003003003003003268e+00,6.344292088025571541e-02,1.788378068671896859e+00
3.203203203203203397e+00,7.514341631344782779e-02,1.325839659272360693e+00
3.403403403403403527e+00,8.971671717825120684e-02,9.831234490454219266e-01
3.603603603603603656e+00,1.077532622053146150e-01,7.291738246085631703e-01
3.803803803803804229e+00,1.299856215494645806e-01,5.409846468562278243e-01
4.004004004004004358e+00,1.573164244821974311e-01,4.015132360258217847e-01
4.204204204204204487e+00,1.908537628288869969e-01,2.981347411949115678e-01
4.404404404404404616e+00,2.319552294326889808e-01,2.214970008158028136e-01
4.604604604604604745e+00,2.822822124025863855e-01,1.646721731530514377e-01
4.804804804804804874e+00,3.438665405487281723e-01,1.225282547882662332e-01
5.005005005005005003e+00,4.191921071936996479e-01,9.126351315097239181e-02
5.205205205205205132e+00,5.112947220618200284e-01,6.806160693119715777e-02
5.405405405405406150e+00,6.238841865312857449e-01,5.083611857100182180e-02
5.605605605605606279e+00,7.614934882903081625e-01,3.804132350137591490e-02
5.805805805805806408e+00,9.296611070065421423e-01,2.853202046192389665e-02
6.006006006006006537e+00,1.135153753584934755e+00,2.145970186181007239e-02
6.206206206206206666e+00,1.386238499925667167e+00,1.619565578350045873e-02
6.406406406406406795e+00,1.693015238406092360e+00,1.227400332151621504e-02
6.606606606606606924e+00,2.067822829171683807e+00,9.349509281051280110e-03
6.806806806806807053e+00,2.525735278518740579e+00,7.166340475116350986e-03
7.007007007007007182e+00,3.085167873688029694e+00,5.534928740319253540e-03
7.207207207207207311e+00,3.768617665901560887e+00,4.314848362726633919e-03
7.407407407407407440e+00,4.603568039157818426e+00,3.402148502382714226e-03
7.607607607607608458e+00,5.623593736344282057e+00,2.720000401569860025e-03
7.807807807807808587e+00,6.869710739829693047e+00,2.211814937020089872e-03
8.008008008008008716e+00,8.392025229023225563e+00,1.836221325973074565e-03
8.208208208208208845e+00,1.025174773916311288e+01,1.563477372253390622e-03
8.408408408408408974e+00,1.252365350473492178e+01,1.373044141742362986e-03
8.608608608608609103e+00,1.529908728117831274e+01,1.252216776556178308e-03
8.808808808808809232e+00,1.868963285362261217e+01,1.195947074439857863e-03
9.009009009009009361e+00,2.283159305872053935e+01,1.208434385851930686e-03
9.209209209209209490e+00,2.789145646929755529e+01,1.308095999272633828e-03
9.409409409409409619e+00,3.407256084268976082e+01,1.540225388513125201e-03
9.609609609609609748e+00,4.162319555686798367e+01,2.009804177667009160e-03
9.809809809809809877e+00,5.084638904504789991e+01,2.973236666728695018e-03
1.001001001001001001e+01,6.211150717292007783e+01,5.127260897754450444e-03
1.021021021021021014e+01,7.586706616605016507e+01,1.066234746891369517e-02
1.041041041041041026e+01,9.265025549765451274e+01,2.786596229297139474e-02
1.061061061061061039e+01,1.130640933430287589e+02,9.621597136969479991e-02
1.081081081081081230e+01,1.374971599928096566e+02,4.652166220828041210e-01
1.101101101101101243e+01,1.633096121565139640e+02,3.310718398705202681e+00
1.121121121121121256e+01,1.563035410752201244e+02,2.992176021668110053e+01
1.141141141141141269e+01,4.734216364343759409e+01,1.064143595880585309e+02
1.161161161161161282e+01,6.152368922995899325e+00,1.067276411167397896e+02
1.181181181181181294e+01,1.129883911438163357e+00,8.249869473931428843e+01
1.201201201201201307e+01,3.288450510244569913e-01,6.167641261246452444e+01
1.221221221221221320e+01,1.380063086626368563e-01,4.582438036572661133e+01
1.241241241241241333e+01,7.627862889773080746e-02,3.398940358527963923e+01
1.261261261261261346e+01,5.175464495750543847e-02,2.519597040727682824e+01
1.281281281281281359e+01,4.088802499753028952e-02,1.867281298568623527e+01
1.301301301301301372e+01,3.616266231774786094e-02,1.383693427870536574e+01
1.321321321321321385e+01,3.477421144813452186e-02,1.025300093367208554e+01
1.341341341341341398e+01,3.557775833797657827e-02,7.597323023426702626e+00
