Time,Prey,Predator
0.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+01
2.002002002002002123e-01,3.095159796723140566e+00,5.622684306716412550e+01
4.004004004004004247e-01,1.406288559518259262e+00,4.297168513142639767e+01
6.006006006006006093e-01,8.120485534579314768e-01,3.233676001560705515e+01
8.008008008008008494e-01,5.654825154406919463e-01,2.419139768920633315e+01
1.001001001001001089e+00,4.539384417979005493e-01,1.805173765678422271e+01
1.201201201201201219e+00,4.054561328899576322e-01,1.345482205258409714e+01
1.401401401401401570e+00,3.922373655382521696e-01,1.002409091216439130e+01
1.601601601601601699e+00,4.027139889901331649e-01,7.468046119581901010e+00
1.801801801801801828e+00,4.322041785852543394e-01,5.565455517591298751e+00
2.002002002002002179e+00,4.794044394589747071e-01,4.149966381811366567e+00
2.202202202202202308e+00,5.449645454419567159e-01,3.097100763263762158e+00
2.402402402402402437e+00,6.308966675825423698e-01,2.313974735223839563e+00
2.602602602602602566e+00,7.403588918404457875e-01,1.731398157470934729e+00
2.802802802802803139e+00,8.776302481683490031e-01,1.297887696370767729e+00
3.003003003003003268e+00,1.048201195770561256e+00,9.751639779828439325e-01
3.203203203203203397e+00,1.258948711797283737e+00,7.347799682390291354e-01
3.403403403403403527e+00,1.518386208013474903e+00,5.556033628088566934e-01
3.603603603603603656e+00,1.836989699836309775e+00,4.219401148483128972e-01
3.803803803803804229e+00,2.227608666930991799e+00,3.221376266789396925e-01
4.004004004004004358e+00,2.705975420595984282e+00,2.475460275061485693e-01
4.204204204204204487e+00,3.291331753181066855e+00,1.917463778323125756e-01
4.404404404404404616e+00,4.007196829866648713e+00,1.499777640923823374e-01
4.604604604604604745e+00,4.882306078819190986e+00,1.187125645835921117e-01
4.804804804804804874e+00,5.951757549283304805e+00,9.534230556748381213e-02
5.005005005005005003e+00,7.258410034909067221e+00,7.794641623508553885e-02
5.205205205205205132e+00,8.854586328026664788e+00,6.512382476076654381e-02
5.405405405405406150e+00,1.080414517000006747e+01,5.587353665062334829e-02
5.605605605605606279e+00,1.318499622075690425e+01,4.951593080433288468e-02
5.805805805805806408e+00,1.609214183056122849e+01,4.565288694194481051e-02
6.006006006006006537e+00,1.964133262120590828e+01,4.417464014860936899e-02
6.206206206206206666e+00,2.397340732765910332e+01,4.534093213982260534e-02
6.406406406406406795e+00,2.925931423584867375e+01,5.001091822919206953e-02
6.606606606606606924e+00,3.570556996319816534e+01,6.022387812998136053e-02
