Time,Prey,Predator
0.000000000000000000e+00,4.000000000000000000e+01,4.000000000000000000e+01
2.002002002002002123e-01,2.024689453247524540e+01,4.599907513802840242e+01
4.004004004004004247e-01,1.010521521904276554e+01,4.235596846922048542e+01
6.006006006006006093e-01,5.671029284017141237e+00,3.515215999494500210e+01
8.008008008008008494e-01,3.691095015166996784e+00,2.787630976788124926e+01
1.001001001001001089e+00,2.752227749692748748e+00,2.165010231871647761e+01
1.201201201201201219e+00,2.296158901131747587e+00,1.664639198136073261e+01
1.401401401401401570e+00,2.093768661915591967e+00,1.273830353849930219e+01
1.601601601601601699e+00,2.045399262025537013e+00,9.730169067633589464e+00
1.801801801801801828e+00,2.106503454685450194e+00,7.433376217187155355e+00
2.002002002002002179e+00,2.258472500834030061e+00,5.687902968348317323e+00
2.202202202202202308e+00,2.496455476034534993e+00,4.365054599609344166e+00
2.402402402402402437e+00,2.824042142560926116e+00,3.364088770999616340e+00
2.602602602602602566e+00,3.250953589401441413e+00,2.607344882213227688e+00
2.802802802802803139e+00,3.792178107555954192e+00,2.035525552851837450e+00
3.003003003003003268e+00,4.467883377727284611e+00,1.603651453946811634e+00
3.203203203203203397e+00,5.303808547965915388e+00,1.277780978533064049e+00
3.403403403403403527e+00,6.332004549275070282e+00,1.032432031141291118e+00
3.603603603603603656e+00,7.591866772030381405e+00,8.486000453753094197e-01
3.803803803803804229e+00,9.131437744666332179e+00,7.122679278531051095e-01
4.004004004004004358e+00,1.100896416151825541e+01,6.133245526767002742e-01
4.204204204204204487e+00,1.329467206623722220e+01,5.448408708725863692e-01
4.404404404404404616e+00,1.607265906454765059e+01,5.027004028606175678e-01
4.604604604604604745e+00,1.944264513005764883e+01,4.856634395560522344e-01
4.804804804804804874e+00,2.352095729817376579e+01,4.961109777722476633e-01
5.005005005005005003e+00,2.843924227640121671e+01,5.421013428396254108e-01
5.205205205205205132e+00,3.433718973857011747e+01,6.423513907200290030e-01
5.405405405405406150e+00,4.133964295681098378e+01,8.384363913378389821e-01
5.605605605605606279e+00,4.949176616027544640e+01,1.226301417792330151e+00
5.805805805805806408e+00,5.857674682279701273e+01,2.042562520290669426e+00
6.006006006006006537e+00,6.760207736229627073e+01,3.905893809754214185e+00
6.206206206206206666e+00,7.349155565631231468e+01,8.404137565677393340e+00
6.406406406406406795e+00,6.938758827552574360e+01,1.852314267161971983e+01
6.606606606606606924e+00,5.016817984063160196e+01,3.420684029249120783e+01
6.806806806806807053e+00,2.723848416237489189e+01,4.498100775740227419e+01
7.007007007007007182e+00,1.335927108076201186e+01,4.462455218422635284e+01
7.207207207207207311e+00,7.082888028873731479e+00,3.828046049650696148e+01
7.407407407407407440e+00,4.334931719183034105e+00,3.080376168754702704e+01
7.607607607607608458e+00,3.062795101198664494e+00,2.408793999157237664e+01
7.807807807807808587e+00,2.445994302844419099e+00,1.858247189123643395e+01
8.008008008008008716e+00,2.155211354343646413e+00,1.424160179678105109e+01
8.208208208208208845e+00,2.050446060562498118e+00,1.088361499085221951e+01
8.408408408408408974e+00,2.069410561636655377e+00,8.312460088631450361e+00
8.608608608608609103e+00,2.184826914873009507e+00,6.355256620452959027e+00
8.808808808808809232e+00,2.387038070694967651e+00,4.870507858043876759e+00
9.009009009009009361e+00,2.676528105506732924e+00,3.746418192143597281e+00
9.209209209209209490e+00,3.060636500349565914e+00,2.896336039248948335e+00
9.409409409409409619e+00,3.552208414468813302e+00,2.253867549051243202e+00
9.609609609609609748e+00,4.169234798399591213e+00,1.768524959898661431e+00
9.809809809809809877e+00,4.935067692799553818e+00,1.402130813327460812e+00
1.001001001001001001e+01,5.879025685818301206e+00,1.125959829638922827e+00
1.021021021021021014e+01,7.037309007387453796e+00,9.185225426206179433e-01
1.041041041041041026e+01,8.454191764127658715e+00,7.638823962062717410e-01
1.061061061061061039e+01,1.018347575935165317e+01,6.504127710522584760e-01
1.081081081081081230e+01,1.229018222645299119e+01,5.699280688878212153e-01
1.101101101101101243e+01,1.485241473438882664e+01,5.171632360694089492e-01
1.121121121121121256e+01,1.796321670091706224e+01,4.896402421324191900e-01
1.141141141141141269e+01,2.173198936198083331e+01,4.880824483324264773e-01
1.161161161161161282e+01,2.628442678011280620e+01,5.178070683901062621e-01
1.181181181181181294e+01,3.175842676669147124e+01,5.921845464537321968e-01
1.201201201201201307e+01,3.828953829835194256e+01,7.410038042477433695e-01
1.221221221221221320e+01,4.596873367600058913e+01,1.031555937276756207e+00
1.241241241241241333e+01,5.472394393390413114e+01,1.625069505633857547e+00
1.261261261261261346e+01,6.398521352924847605e+01,2.934606763571999011e+00
1.281281281281281359e+01,7.177231959546399764e+01,6.047200070043603048e+00
1.301301301301301372e+01,7.286448463917407992e+01,1.344395649720694763e+01
1.321321321321321385e+01,5.968486926756736466e+01,2.748803845105048893e+01
1.341341341341341398e+01,3.602491676067857895e+01,4.186760088863415774e+01
1.361361361361361411e+01,1.792882359260743286e+01,4.589000375770581286e+01
1.381381381381381424e+01,9.074900741286125339e+00,4.125135328502575049e+01
