Time,Prey,Predator
0.000000000000000000e+00,7.000000000000000000e+01,1.400000000000000000e+01
2.002002002002002123e-01,5.697398370415983493e+01,2.739348230559177466e+01
4.004004004004004247e-01,3.490266837746924722e+01,4.050858500521913186e+01
6.006006006006006093e-01,1.796034880576917558e+01,4.409848940423148633e+01
8.008008008008008494e-01,9.398740281101892080e+00,3.977361478903468850e+01
1.001001001001001089e+00,5.544351360235255655e+00,3.282835329036115013e+01
1.201201201201201219e+00,3.762729250669321068e+00,2.602937500512891589e+01
1.401401401401401570e+00,2.897958542634170520e+00,2.025034289585655500e+01
1.601601601601601699e+00,2.477087677515506403e+00,1.560875093584482087e+01
1.801801801801801828e+00,2.299449539261073649e+00,1.197904218538293897e+01
2.002002002002002179e+00,2.275729988938378856e+00,9.180176652225705780e+00
2.202202202202202308e+00,2.365791952658803599e+00,7.038985160255747608e+00
2.402402402402402437e+00,2.553482663951005538e+00,5.408529199733401960e+00
2.602602602602602566e+00,2.835853446134599665e+00,4.170421399942270568e+00
2.802802802802803139e+00,3.218388888365070422e+00,3.231794782417777512e+00
3.003003003003003268e+00,3.712947349140253817e+00,2.520921604296240126e+00
3.203203203203203397e+00,4.337042176400506044e+00,1.982947466183309304e+00
3.403403403403403527e+00,5.113865150565421125e+00,1.576218842331139403e+00
3.603603603603603656e+00,6.072781955206208337e+00,1.269297374094877195e+00
3.803803803803804229e+00,7.250176202479600818e+00,1.038613024115053518e+00
4.004004004004004358e+00,8.690584185009615936e+00,8.666680093283586350e-01
4.204204204204204487e+00,1.044808518353324445e+01,7.407065827644477851e-01
4.404404404404404616e+00,1.258790135244115049e+01,6.517904076032131622e-01
4.604604604604604745e+00,1.518810625234322664e+01,5.942623506735035255e-01
4.804804804804804874e+00,1.834120276993520804e+01,5.656561995555597910e-01
5.005005005005005003e+00,2.215501139550519127e+01,5.672565560400804063e-01
5.205205205205205132e+00,2.675155741759655470e+01,6.058410421483033659e-01
5.405405405405406150e+00,3.226081070721002675e+01,6.979382527739206310e-01
5.605605605605606279e+00,3.880139066478218979e+01,8.800522597976578876e-01
5.805805805805806408e+00,4.642743372691907666e+01,1.234227331457100174e+00
6.006006006006006537e+00,5.498429217527495894e+01,1.955391550285139335e+00
6.206206206206206666e+00,6.371596137063206555e+01,3.532987617439579342e+00
6.406406406406406795e+00,7.027493668556999751e+01,7.192736454305587834e+00
6.606606606606606924e+00,6.916766406542909351e+01,1.539407419915521835e+01
6.806806806806807053e+00,5.436617614607133220e+01,2.932939810670262304e+01
7.007007007007007182e+00,3.224364670139279809e+01,4.157376815867273478e+01
7.207207207207207311e+00,1.646827722782277803e+01,4.386304679625679626e+01
7.407407407407407440e+00,8.720278276808068441e+00,3.894911152037740720e+01
7.607607607607608458e+00,5.236681017565010698e+00,3.192310090219258356e+01
7.807807807807808587e+00,3.615640504027884283e+00,2.522939831232341135e+01
8.008008008008008716e+00,2.825512514942841502e+00,1.959694247869761341e+01
8.208208208208208845e+00,2.443504698973480327e+00,1.509352414655750607e+01
8.408408408408408974e+00,2.289039394721699594e+00,1.157994996789803288e+01
8.608608608608609103e+00,2.281391699256697603e+00,8.874065599619351374e+00
8.808808808808809232e+00,2.384448415037535796e+00,6.805529382310864683e+00
9.009009009009009361e+00,2.584162669440478677e+00,5.231088080502081183e+00
9.209209209209209490e+00,2.878848637865063065e+00,4.035827400503928963e+00
9.409409409409409619e+00,3.274880921231681619e+00,3.129824174842132045e+00
9.609609609609609748e+00,3.784859110685721451e+00,2.443728329872139060e+00
9.809809809809809877e+00,4.427007318735099339e+00,1.924557792226516240e+00
1.001001001001001001e+01,5.225268553121717119e+00,1.532112866903292625e+00
