Time,Prey,Predator
0.000000000000000000e+00,6.700000000000000000e+01,6.900000000000000000e+01
2.002002002002002123e-01,1.542480533202873438e+01,8.809359389994536116e+01
4.004004004004004247e-01,3.667116708434993821e+00,7.356035607197767945e+01
6.006006006006006093e-01,1.226046777841275137e+00,5.627918211222575451e+01
8.008008008008008494e-01,5.622157435517017854e-01,4.220398703655622086e+01
1.001001001001001089e+00,3.302277976562921769e-01,3.145773684969321948e+01
1.201201201201201219e+00,2.338849124370994959e-01,2.339406514214958221e+01
1.401401401401401570e+00,1.905347979880826770e-01,1.738009618405855150e+01
1.601601601601601699e+00,1.722724962371490476e-01,1.290644284038130607e+01
1.801801801801801828e+00,1.683100360172176957e-01,9.582792391919944919e+00
2.002002002002002179e+00,1.741794865802152592e-01,7.115170401883355922e+00
2.202202202202202308e+00,1.881205630383877836e-01,5.283766699931804922e+00
2.402402402402402437e+00,2.097216005079792223e-01,3.924802604763806269e+00
2.602602602602602566e+00,2.393677681245203748e-01,2.916478083472632044e+00
2.802802802802803139e+00,2.780148260201671384e-01,2.168311269664014773e+00
3.003003003003003268e+00,3.271105582752675822e-01,1.613131240051822735e+00
3.203203203203203397e+00,3.885930238045757767e-01,1.201094341396266030e+00
3.403403403403403527e+00,4.649362743912830997e-01,8.952254375199008019e-01
3.603603603603603656e+00,5.592318760944677836e-01,6.681011265058320880e-01
3.803803803803804229e+00,6.753029026148672509e-01,4.993851091347323301e-01
4.004004004004004358e+00,8.178515999145804516e-01,3.739980776904329174e-01
4.204204204204204487e+00,9.926448398917981919e-01,2.807594449056779462e-01
4.404404404404404616e+00,1.206743800020830149e+00,2.113796219000932675e-01
4.604604604604604745e+00,1.468786508740686614e+00,1.597125798833952670e-01
4.804804804804804874e+00,1.789334252656976210e+00,1.212015905946774580e-01
5.005005005005005003e+00,2.181295534874880815e+00,9.246830537490118018e-02
5.205205205205205132e+00,2.660444456595972174e+00,7.100815898058562836e-02
5.405405405405406150e+00,3.246054219972890564e+00,5.496467581139127812e-02
5.605605605605606279e+00,3.961671067964490867e+00,4.296230854391022008e-02
5.805805805805806408e+00,4.836059565683016537e+00,3.398274617907079409e-02
6.006006006006006537e+00,5.904356976183262162e+00,2.727359282834484339e-02
6.206206206206206666e+00,7.209482652206759212e+00,2.228122126005981432e-02
6.406406406406406795e+00,8.803858351145057881e+00,1.860192780242254929e-02
6.606606606606606924e+00,1.075150729834396301e+01,1.594730286711257272e-02
6.806806806806807053e+00,1.313061382694357349e+01,1.412137791966323538e-02
7.007007007007007182e+00,1.603664154988576129e+01,1.300893770531563048e-02
7.207207207207207311e+00,1.958612567576934183e+01,1.257722986990706705e-02
7.407407407407407440e+00,2.392126990526889330e+01,1.289884392704205261e-02
7.607607607607608458e+00,2.921548244044063480e+01,1.421702496659886170e-02
7.807807807807808587e+00,3.567994632848701997e+01,1.711114409682226029e-02
8.008008008008008716e+00,4.357113677413414621e+01,2.292993330282288092e-02
8.208208208208208845e+00,5.319850457385236808e+01,3.503170929168754333e-02
8.408408408408408974e+00,6.492883968929419325e+01,6.279740599491191733e-02
8.608608608608609103e+00,7.917202955866478931e+01,1.367358046583302955e-01
8.808808808808809232e+00,9.627243752938063892e+01,3.766179228788081312e-01
9.009009009009009361e+00,1.158568080766784476e+02,1.368527599499857139e+00
9.209209209209209490e+00,1.325745847829196578e+02,6.628533775002671824e+00
9.409409409409409619e+00,1.148607361482293072e+02,3.415895831862902554e+01
9.609609609609609748e+00,4.195659833620019441e+01,8.255521645005107700e+01
9.809809809809809877e+00,8.998112865141004946e+00,8.440087108504597779e+01
1.001001001001001001e+01,2.396092348592584464e+00,6.723020059225099487e+01
1.021021021021021014e+01,9.019580650363008267e-01,5.091593781322652035e+01
1.041041041041041026e+01,4.547438419611191662e-01,3.807182720118856878e+01
1.061061061061061039e+01,2.870656783394433531e-01,2.834808617349439075e+01
1.081081081081081230e+01,2.145976294289048958e-01,2.107218888708996474e+01
1.101101101101101243e+01,1.820034827331120653e-01,1.565198722288532807e+01
1.121121121121121256e+01,1.695597198891997393e-01,1.162221326012475409e+01
1.141141141141141269e+01,1.693848535241175846e-01,8.629183436327270584e+00
1.161161161161161282e+01,1.782097180842524276e-01,6.407370423105925639e+00
1.181181181181181294e+01,1.948460829928355398e-01,4.758534995412589730e+00
1.201201201201201307e+01,2.192031935515258989e-01,3.535087743669109717e+00
1.221221221221221320e+01,2.518830497177141359e-01,2.627317846895367293e+00
1.241241241241241333e+01,2.940187012150604073e-01,1.953746531010637000e+00
1.261261261261261346e+01,3.472279022531112314e-01,1.453897137563200381e+00
1.281281281281281359e+01,4.136302107005747630e-01,1.082898709869838161e+00
1.301301301301301372e+01,4.959060918787730476e-01,8.074676492804705452e-01
1.321321321321321385e+01,5.973899638208759466e-01,6.029198185290688405e-01
1.341341341341341398e+01,7.221957397380777133e-01,4.509509691217268856e-01
1.361361361361361411e+01,8.753771998628164797e-01,3.379888895507204838e-01
1.381381381381381424e+01,1.063128168178831157e+00,2.539705785753509915e-01
1.401401401401401436e+01,1.293029702357780364e+00,1.914351092652579744e-01
1.421421421421421449e+01,1.574353738265874103e+00,1.448508531315697012e-01
1.441441441441441462e+01,1.918435083743719405e+00,1.101166121442925250e-01
1.461461461461461475e+01,2.339126515763791048e+00,8.419180895374787921e-02
1.481481481481481488e+01,2.853355110212521861e+00,6.482238074666359096e-02
1.501501501501501679e+01,3.481802030781307788e+00,5.033770154768227312e-02
1.521521521521521692e+01,4.249732947407537154e+00,3.950021993159801709e-02
1.541541541541541704e+01,5.188012223390714439e+00,3.139425515633852137e-02
1.561561561561561717e+01,6.334341375935521157e+00,2.534399477046788904e-02
1.581581581581581730e+01,7.734770968122909984e+00,2.085335785157997265e-02
1.601601601601601743e+01,9.445545862232638257e+00,1.756253522930187674e-02
1.621621621621621756e+01,1.153535631355827817e+01,1.521770141585084522e-02
1.641641641641641769e+01,1.408808212769249835e+01,1.365204101058939933e-02
1.661661661661661782e+01,1.720613419513580666e+01,1.277833777958748557e-02
1.681681681681681795e+01,2.101451449348813227e+01,1.259679101673048460e-02
1.701701701701701808e+01,2.566572888255333851e+01,1.322928935707182001e-02
1.721721721721721821e+01,3.134568097475911941e+01,1.501017991767274531e-02
1.741741741741741833e+01,3.828060405083135009e+01,1.871675125522757541e-02
1.761761761761761846e+01,4.674479429986747903e+01,2.618907029365057093e-02
1.781781781781781859e+01,5.706779826728307370e+01,4.217642600099429789e-02
1.801801801801801872e+01,6.963523574334855937e+01,8.061767862703313192e-02
1.821821821821821885e+01,8.485688110893313763e+01,1.897508670958517885e-01
1.841841841841841898e+01,1.029632461582997394e+02,5.736202131707838214e-01
1.861861861861861911e+01,1.227546317912812981e+02,2.313709548986599529e+00
1.881881881881881924e+01,1.334396945660415668e+02,1.207323629200041459e+01
1.901901901901901937e+01,9.076820741721206787e+01,5.311059645177358846e+01
1.921921921921921950e+01,2.455296013620959528e+01,8.823630217932414155e+01
1.941941941941941963e+01,5.428421576055329822e+00,7.881247452809715526e+01
1.961961961961961975e+01,1.635893758531344000e+00,6.112318135249865492e+01
1.981981981981981988e+01,6.879946149309856818e-01,4.599891873633279005e+01
2.002002002002002001e+01,3.781537091878089396e-01,3.432733776646249879e+01
2.022022022022022014e+01,2.547953645271059386e-01,2.554048410100999433e+01
2.042042042042042027e+01,1.999840556387653678e-01,1.897885113520323586e+01
2.062062062062062040e+01,1.758759428299184746e-01,1.409499873979780205e+01
2.082082082082082053e+01,1.683298905879373197e-01,1.046553922075388243e+01
2.102102102102102066e+01,1.715579376582998250e-01,7.770447765407403118e+00
