Time,Prey,Predator
0.000000000000000000e+00,5.900000000000000000e+01,3.500000000000000000e+01
2.002002002002002123e-01,3.003483105985651846e+01,5.020355956668340980e+01
4.004004004004004247e-01,1.310224004338793691e+01,5.052276564786718893e+01
6.006006006006006093e-01,6.244807673562180916e+00,4.291932978136046728e+01
8.008008008008008494e-01,3.531526794029957284e+00,3.410529220647120496e+01
1.001001001001001089e+00,2.360820512940146276e+00,2.637040301762379357e+01
1.201201201201201219e+00,1.815036825988150637e+00,2.014167792980303417e+01
1.401401401401401570e+00,1.558444554763159351e+00,1.529559937708710038e+01
1.601601601601601699e+00,1.457163436772964449e+00,1.158552658995671614e+01
1.801801801801801828e+00,1.453901323151264524e+00,8.768877954464938895e+00
2.002002002002002179e+00,1.523792781318640932e+00,6.640454670048188568e+00
2.202202202202202308e+00,1.657442742173878658e+00,5.036369929937044354e+00
2.402402402402402437e+00,1.853923148342554894e+00,3.829240500480469489e+00
2.602602602602602566e+00,2.117763690368346108e+00,2.921493008861045571e+00
2.802802802802803139e+00,2.457705819469488073e+00,2.239029805692638764e+00
3.003003003003003268e+00,2.886322879884945181e+00,1.725889107157964508e+00
3.203203203203203397e+00,3.420126038038834082e+00,1.339965876853281834e+00
3.403403403403403527e+00,4.079991991907730764e+00,1.049672633412920275e+00
3.603603603603603656e+00,4.891846022821289885e+00,8.313748863551611024e-01
3.803803803803804229e+00,5.887581711110385640e+00,6.674433015072369635e-01
4.004004004004004358e+00,7.106223774561614803e+00,5.447890805181272444e-01
4.204204204204204487e+00,8.595353692329084083e+00,4.537770802354697541e-01
4.404404404404404616e+00,1.041282215282148016e+01,3.874389004049868523e-01
4.604604604604604745e+00,1.262876501862579559e+01,3.409360108693050839e-01
4.804804804804804874e+00,1.532791037296720305e+01,3.112559101992378729e-01
5.005005005005005003e+00,1.861208711168192309e+01,2.971736869175876095e-01
5.205205205205205132e+00,2.260265539599877727e+01,2.996060595041944441e-01
5.405405405405406150e+00,2.744211079937723952e+01,3.226990112561210489e-01
5.605605605605606279e+00,3.329290515069138934e+01,3.765365186683488630e-01
5.805805805805806408e+00,4.032822433627389813e+01,4.838803104362197627e-01
6.006006006006006537e+00,4.869973645193787348e+01,6.979706463514939729e-01
6.206206206206206666e+00,5.843642881048046434e+01,1.153535347499385244e+00
6.406406406406406795e+00,6.912523748818269098e+01,2.224745454835792113e+00
6.606606606606606924e+00,7.889810953363765123e+01,5.023503192337600787e+00
6.806806806806807053e+00,8.176633953693392698e+01,1.261764039696073958e+01
7.007007007007007182e+00,6.669527179890465618e+01,2.928463924060440249e+01
7.207207207207207311e+00,3.726087626892547888e+01,4.745470991096107838e+01
7.407407407407407440e+00,1.645394782517031729e+01,5.164550252115530782e+01
7.607607607607608458e+00,7.543753518842555295e+00,4.532502710717869832e+01
7.807807807807808587e+00,4.062216610702205521e+00,3.648049822241221563e+01
8.008008008008008716e+00,2.598934332181342288e+00,2.836087935826216366e+01
8.208208208208208845e+00,1.928159637663853232e+00,2.171658211076645983e+01
8.408408408408408974e+00,1.610157577930896311e+00,1.651120668162162630e+01
8.608608608608609103e+00,1.473740896264480016e+00,1.251243194299093631e+01
8.808808808808809232e+00,1.446798938902101428e+00,9.471023385296357233e+00
9.009009009009009361e+00,1.497879532553878290e+00,7.170368993558206228e+00
9.209209209209209490e+00,1.614273835123323231e+00,5.435454127816487180e+00
9.409409409409409619e+00,1.793124844472947732e+00,4.129452503509500438e+00
9.609609609609609748e+00,2.037629564015965844e+00,3.147215013694414587e+00
9.809809809809809877e+00,2.355429904483345549e+00,2.408732114907810473e+00
1.001001001001001001e+01,2.758045393597432060e+00,1.853498306622500369e+00
1.021021021021021014e+01,3.260867331658968915e+00,1.435947538268115720e+00
1.041041041041041026e+01,3.883507041177968855e+00,1.121870142176750074e+00
1.061061061061061039e+01,4.650411659204219283e+00,8.856506368495746795e-01
1.081081081081081230e+01,5.591718547978801190e+00,7.081638634369583629e-01
1.101101101101101243e+01,6.744349316735005928e+00,5.751884776359180718e-01
1.121121121121121256e+01,8.153360405958171242e+00,4.762245579756760883e-01
1.141141141141141269e+01,9.873573944504741462e+00,4.036299439993106808e-01
1.161161161161161282e+01,1.197150919813679160e+01,3.520174868236132792e-01
1.181181181181181294e+01,1.452761354181357945e+01,3.178860891143435174e-01
1.201201201201201307e+01,1.763873192101576848e+01,2.995015788481470431e-01
1.221221221221221320e+01,2.142060610272394072e+01,2.971205406019987727e-01
1.241241241241241333e+01,2.600982989685735092e+01,3.138194590335842138e-01
1.261261261261261346e+01,3.156376243960653127e+01,3.576085853598371389e-01
1.281281281281281359e+01,3.825441759785039153e+01,4.466467443855910435e-01
1.301301301301301372e+01,4.624518693075846443e+01,6.227456023800482798e-01
1.321321321321321385e+01,5.561696960333548390e+01,9.891717829072931290e-01
1.341341341341341398e+01,6.613636910706266292e+01,1.825502213137826679e+00
1.361361361361361411e+01,7.651611955990068736e+01,3.952590882936256822e+00
1.381381381381381424e+01,8.227647929823208983e+01,9.748456951314546259e+00
1.401401401401401436e+01,7.307593984652419294e+01,2.379281707657444400e+01
1.421421421421421449e+01,4.536578062079185969e+01,4.344557168694144167e+01
1.441441441441441462e+01,2.074792339531504126e+01,5.196487800222000430e+01
1.461461461461461475e+01,9.231451358602457802e+00,4.757142530351498522e+01
1.481481481481481488e+01,4.735460904713567842e+00,3.892419865935102763e+01
1.501501501501501679e+01,2.893703210873873388e+00,3.046799258106589647e+01
1.521521521521521692e+01,2.066900305198182686e+00,2.340241326743020522e+01
1.541541541541541704e+01,1.675243512448997718e+00,1.781910136523288557e+01
1.561561561561561717e+01,1.498474504670882723e+00,1.351232967755455583e+01
1.581581581581581730e+01,1.445561742372043934e+00,1.022956189642850511e+01
1.601601601601601743e+01,1.476906894454387942e+00,7.743319033402961793e+00
1.621621621621621756e+01,1.575847604911832178e+00,5.867151208342412438e+00
1.641641641641641769e+01,1.737322558244297044e+00,4.454275649458571351e+00
1.661661661661661782e+01,1.963079061127764646e+00,3.391463045327575809e+00
1.681681681681681795e+01,2.259618662593287475e+00,2.592360354749664975e+00
1.701701701701701808e+01,2.637407774039433939e+00,1.991569935080782505e+00
1.721721721721721821e+01,3.110744935740840322e+00,1.539791727980949876e+00
1.741741741741741833e+01,3.698023346192728766e+00,1.199983623257259158e+00
1.761761761761761846e+01,4.422277331633375219e+00,9.443890982205954687e-01
1.781781781781781859e+01,5.311971609342283962e+00,7.522665180648486771e-01
1.801801801801801872e+01,6.402027853921900657e+00,6.081720841627255014e-01
1.821821821821821885e+01,7.735102072287676656e+00,5.006753844531588449e-01
1.841841841841841898e+01,9.363135551942930235e+00,4.214145710133319622e-01
1.861861861861861911e+01,1.134920191339647388e+01,3.644255935819231129e-01
1.881881881881881924e+01,1.376965774100728268e+01,3.257091996898497377e-01
1.901901901901901937e+01,1.671655835125938694e+01,3.030376188907373258e-01
1.921921921921921950e+01,2.030018432549469054e+01,2.960672578091774199e-01
1.941941941941941963e+01,2.465124171534217723e+01,3.069574444316295336e-01
1.961961961961961975e+01,2.992158614990556842e+01,3.420174128006184811e-01
1.981981981981981988e+01,3.628044458316081489e+01,4.157574556226835694e-01
2.002002002002002001e+01,4.389780615735246272e+01,5.611958481404530907e-01
2.022022022022022014e+01,5.289049483833199616e+01,8.580554072541297650e-01
