Time,Prey,Predator
0.000000000000000000e+00,1.600000000000000000e+01,3.400000000000000000e+01
2.002002002002002123e-01,1.020500266271267975e+01,3.052119702232134912e+01
4.004004004004004247e-01,7.097621502605650612e+00,2.567650858683194670e+01
6.006006006006006093e-01,5.445397263796444953e+00,2.086655100428205500e+01
8.008008008008008494e-01,4.575059873718871017e+00,1.664916851837372747e+01
1.001001001001001089e+00,4.152230900461546526e+00,1.315956770794984543e+01
1.201201201201201219e+00,4.012847217435226987e+00,1.035901085871176441e+01
1.401401401401401570e+00,4.076828734526935172e+00,8.150386855764569560e+00
1.601601601601601699e+00,4.307353235307046724e+00,6.427033877463874667e+00
1.801801801801801828e+00,4.691705868847747318e+00,5.091549613091962634e+00
2.002002002002002179e+00,5.232151404201777822e+00,4.061628937544524476e+00
2.202202202202202308e+00,5.941599273232919920e+00,3.270515805903399631e+00
2.402402402402402437e+00,6.841675270586308422e+00,2.665422729001321045e+00
2.602602602602602566e+00,7.962071720975601785e+00,2.205389576509873439e+00
2.802802802802803139e+00,9.340605700510590026e+00,1.859214096495787727e+00
3.003003003003003268e+00,1.102365009195645484e+01,1.603718187260946282e+00
3.203203203203203397e+00,1.306666579486067725e+01,1.422468768418550633e+00
3.403403403403403527e+00,1.553449439486016814e+01,1.305049941340456376e+00
3.603603603603603656e+00,1.850082789752899615e+01,1.247059755429169581e+00
3.803803803803804229e+00,2.204572071224508178e+01,1.251217119733415650e+00
4.004004004004004358e+00,2.624878523141990883e+01,1.330451393077036748e+00
4.204204204204204487e+00,3.117298717861974211e+01,1.514954606967542361e+00
4.404404404404404616e+00,3.682777395077052773e+01,1.867724738330522660e+00
4.604604604604604745e+00,4.308638704802699948e+01,2.518832553298053334e+00
4.804804804804804874e+00,4.950429739018626663e+01,3.739350808398933523e+00
5.005005005005005003e+00,5.495445831626959432e+01,6.081028683252273304e+00
5.205205205205205132e+00,5.711616643140202143e+01,1.051033963233378010e+01
5.405405405405406150e+00,5.275205472234090109e+01,1.793523024237465080e+01
5.605605605605606279e+00,4.106073366798743507e+01,2.705740026504523144e+01
5.805805805805806408e+00,2.716094382196530788e+01,3.338445896983701999e+01
6.006006006006006537e+00,1.672451614102380191e+01,3.417111635535965064e+01
6.206206206206206666e+00,1.060136154424560218e+01,3.092784524498659948e+01
6.406406406406406795e+00,7.308233876488763769e+00,2.613364625630801896e+01
6.606606606606606924e+00,5.557430436279997998e+00,2.128792729596345623e+01
6.806806806806807053e+00,4.632849207564381899e+00,1.700640678104191394e+01
7.007007007007007182e+00,4.177533526477244408e+00,1.345006912812682742e+01
7.207207207207207311e+00,4.016346584038770651e+00,1.058988281124265285e+01
7.407407407407407440e+00,4.063662904359360617e+00,8.331395571122225618e+00
7.607607607607608458e+00,4.279703024446336990e+00,6.567746899453342557e+00
7.807807807807808587e+00,4.650020658937493501e+00,5.200317254590779648e+00
8.008008008008008716e+00,5.175735714605072424e+00,4.145346912008735174e+00
8.208208208208208845e+00,5.868886438478294387e+00,3.334701238974115522e+00
8.408408408408408974e+00,6.750339431592726314e+00,2.714396983676481856e+00
