Time,Prey,Predator
0.000000000000000000e+00,6.400000000000000000e+01,1.400000000000000000e+01
2.002002002002002123e-01,5.305043469738103568e+01,2.532486875330336673e+01
4.004004004004004247e-01,3.469172189011569429e+01,3.633185404471466740e+01
6.006006006006006093e-01,1.945004960794364379e+01,4.006022716260599736e+01
8.008008008008008494e-01,1.090177970223817283e+01,3.699029138603891198e+01
1.001001001001001089e+00,6.720417064905269022e+00,3.115186105281154738e+01
1.201201201201201219e+00,4.679328427191238760e+00,2.508783311600493349e+01
1.401401401401401570e+00,3.654470323410183408e+00,1.976241324234761976e+01
1.601601601601601699e+00,3.145011172007474709e+00,1.539531804602762932e+01
1.801801801801801828e+00,2.926737959147975410e+00,1.193010253831697831e+01
2.002002002002002179e+00,2.896317500608134310e+00,9.228388403098767512e+00
2.202202202202202308e+00,3.006193432325549253e+00,7.143040443002709239e+00
2.402402402402402437e+00,3.236842931231810994e+00,5.543144159780398539e+00
2.602602602602602566e+00,3.584489417272006762e+00,4.320297834487361044e+00
2.802802802802803139e+00,4.055523072694525943e+00,3.387932665961088219e+00
3.003003003003003268e+00,4.664031754678763519e+00,2.678342604277173411e+00
3.203203203203203397e+00,5.430894399609418777e+00,2.139285227693442426e+00
3.403403403403403527e+00,6.383739146412129806e+00,1.730857824663776245e+00
3.603603603603603656e+00,7.557436192229685545e+00,1.422874424552789563e+00
3.803803803803804229e+00,8.994956329714598908e+00,1.192778523713184935e+00
4.004004004004004358e+00,1.074848673386492415e+01,1.024062143631876642e+00
4.204204204204204487e+00,1.288069188158241296e+01,9.051592548109168579e-01
4.404404404404404616e+00,1.546593142018149258e+01,8.288215244801104831e-01
4.604604604604604745e+00,1.859105744298581442e+01,7.920724501738842793e-01
4.804804804804804874e+00,2.235497039574350708e+01,7.970281146107704995e-01
5.005005005005005003e+00,2.686510848248964578e+01,8.532970756530071643e-01
5.205205205205205132e+00,3.222665217277950234e+01,9.836942598913431812e-01
5.405405405405406150e+00,3.851429096231407812e+01,1.237594451466341283e+00
5.605605605605606279e+00,4.570115956298839421e+01,1.723035154346928000e+00
5.805805805805806408e+00,5.348066209279670602e+01,2.685995567877512702e+00
6.006006006006006537e+00,6.083178733895184109e+01,4.700312258588349223e+00
6.206206206206206666e+00,6.512778697351855328e+01,9.019544301972899802e+00
6.406406406406406795e+00,6.150401766449431307e+01,1.751564739712619811e+01
6.606606606606606924e+00,4.696194240987764346e+01,2.963400963518116882e+01
6.806806806806807053e+00,2.863144611474877976e+01,3.860364306444161997e+01
7.007007007007007182e+00,1.579566479637475496e+01,3.955149701136700457e+01
7.207207207207207311e+00,9.091278792089054761e+00,3.509924819668815843e+01
7.407407407407407440e+00,5.843321359980794938e+00,2.899409818416656393e+01
7.607607607607608458e+00,4.241467970661362941e+00,2.313003689211748792e+01
7.807807807807808587e+00,3.433821890702760005e+00,1.813356310185429976e+01
8.008008008008008716e+00,3.042937208970475815e+00,1.409335638736565244e+01
8.208208208208208845e+00,2.898064884963872156e+00,1.091088180063030855e+01
8.408408408408408974e+00,2.920064100923779549e+00,8.439814372507719042e+00
8.608608608608609103e+00,3.073216136604882021e+00,6.537157822894441139e+00
8.808808808808809232e+00,3.344417756273974973e+00,5.079623800201499506e+00
9.009009009009009361e+00,3.733857579800028859e+00,3.966662935066893159e+00
9.209209209209209490e+00,4.250784227801893245e+00,3.118653530114360084e+00
9.409409409409409619e+00,4.911698101294141416e+00,2.473651271511213778e+00
9.609609609609609748e+00,5.739799811295464238e+00,1.984039329737528279e+00
9.809809809809809877e+00,6.765160778948910547e+00,1.613566759503456183e+00
1.001001001001001001e+01,8.025357901858024334e+00,1.334913058688329990e+00
1.021021021021021014e+01,9.566432893245673696e+00,1.127781517839985259e+00
1.041041041041041026e+01,1.144407336047628654e+01,9.774858554916786568e-01
1.061061061061061039e+01,1.372488643360257221e+01,8.740074522234611010e-01
1.081081081081081230e+01,1.648752882929741759e+01,8.115544500406179917e-01
1.101101101101101243e+01,1.982319908731101066e+01,7.887705148569541524e-01
1.121121121121121256e+01,2.383441380411580468e+01,8.099902236657128274e-01
1.141141141141141269e+01,2.862963397742779037e+01,8.885120308227683061e-01
1.161161161161161282e+01,3.430804350597633601e+01,1.054263661400606900e+00
1.181181181181181294e+01,4.092056193382381224e+01,1.371851106732383085e+00
1.201201201201201307e+01,4.837196636762770652e+01,1.984456940495293198e+00
1.221221221221221320e+01,5.617624892665606495e+01,3.222275966498743038e+00
1.241241241241241333e+01,6.287887294892773582e+01,5.850580895866208664e+00
1.261261261261261346e+01,6.504904295172194395e+01,1.142140637148355609e+01
1.281281281281281359e+01,5.756630580306742928e+01,2.154862432551789198e+01
1.301301301301301372e+01,4.038977647510552060e+01,3.353982639486735451e+01
1.321321321321321385e+01,2.334478357246062430e+01,3.981583594137594417e+01
1.341341341341341398e+01,1.290427298345519525e+01,3.838907409850962438e+01
1.361361361361361411e+01,7.687358137855929030e+00,3.302781163151217925e+01
1.381381381381381424e+01,5.157066265622197498e+00,2.687636379429052269e+01
1.401401401401401436e+01,3.895918746951390510e+00,2.128161108726510165e+01
1.421421421421421449e+01,3.261983653452061205e+00,1.662197425113566496e+01
1.441441441441441462e+01,2.969916173658856628e+00,1.289561803689817765e+01
1.461461461461461475e+01,2.889246300181230964e+00,9.977762432553495486e+00
1.481481481481481488e+01,2.959507643988587677e+00,7.719898180750828232e+00
1.501501501501501679e+01,3.154425170481101937e+00,5.984981967358860899e+00
1.521521521521521692e+01,3.466236822652859040e+00,4.657651121362118118e+00
1.541541541541541704e+01,3.898605309609240788e+00,3.644962087858960142e+00
1.561561561561561717e+01,4.463428192355023860e+00,2.873835910011404593e+00
1.581581581581581730e+01,5.179555987865771982e+00,2.287680482077055100e+00
1.601601601601601743e+01,6.072533773017056546e+00,1.843144855964392370e+00
1.621621621621621756e+01,7.174954299095658072e+00,1.507334934692401429e+00
1.641641641641641769e+01,8.527218238237809445e+00,1.255565111152126212e+00
1.661661661661661782e+01,1.017858235332984229e+01,1.069627536475829865e+00
1.681681681681681795e+01,1.218839081141693015e+01,9.365432735586973756e-01
1.701701701701701808e+01,1.462733459078242859e+01,8.477864048773285921e-01
1.721721721721721821e+01,1.757843567595211454e+01,7.990437820268662117e-01
1.741741741741741833e+01,2.113711063147912839e+01,7.907234521302061170e-01
1.761761761761761846e+01,2.540888689726074290e+01,8.297560834052898349e-01
1.781781781781781859e+01,3.050151520636358526e+01,9.340111794442311766e-01
1.801801801801801872e+01,3.650373824459293814e+01,1.142593502796329874e+00
1.821821821821821885e+01,4.343155962963541583e+01,1.540342321666768433e+00
1.841841841841841898e+01,5.109343497656954725e+01,2.318005693989865446e+00
1.861861861861861911e+01,5.875624083779080564e+01,3.919441219364566464e+00
1.881881881881881924e+01,6.440061460418252182e+01,7.351218694845933932e+00
1.901901901901901937e+01,6.376276037141959563e+01,1.441282409291405564e+01
1.921921921921921950e+01,5.232459667613655085e+01,2.587906454301296577e+01
1.941941941941941963e+01,3.388921601229321823e+01,3.667728856302056073e+01
1.961961961961961975e+01,1.894075035529866469e+01,4.003884392406715165e+01
1.981981981981981988e+01,1.064610115483025687e+01,3.676495050014495547e+01
2.002002002002002001e+01,6.596868883072897205e+00,3.087783065710968344e+01
2.022022022022022014e+01,4.617923762079506389e+00,2.483407092805235550e+01
2.042042042042042027e+01,3.623448043209259506e+00,1.954944342055165407e+01
2.062062062062062040e+01,3.130303219987210728e+00,1.522435618185377670e+01
2.082082082082082053e+01,2.921930039915765054e+00,1.179595516372910247e+01
2.102102102102102066e+01,2.898427098175799799e+00,9.124457698627999491e+00
2.122122122122122079e+01,3.013895561333163720e+00,7.063122310378111557e+00
2.142142142142142447e+01,3.249696617065227944e+00,5.481972889441881769e+00
2.162162162162162460e+01,3.602588338120895184e+00,4.273612620284771069e+00
2.182182182182182473e+01,4.079337218657754782e+00,3.352374657739909836e+00
2.202202202202202486e+01,4.694341684414650828e+00,2.651306114008124659e+00
2.222222222222222499e+01,5.468774461011621568e+00,2.118771403480420368e+00
2.242242242242242511e+01,6.430569578101215988e+00,1.715347701380515177e+00
2.262262262262262524e+01,7.614934193913428295e+00,1.411225679105427400e+00
2.282282282282282537e+01,9.065220581657959187e+00,1.184145363522402405e+00
2.302302302302302550e+01,1.083405101112587232e+01,1.017836614051019772e+00
2.322322322322322563e+01,1.298458128372373288e+01,9.009333794763960679e-01
2.342342342342342576e+01,1.559171064198197776e+01,8.263716901813672466e-01
2.362362362362362589e+01,1.874284569160442260e+01,7.913742776722690886e-01
2.382382382382382602e+01,2.253737072420041798e+01,7.983211935199641118e-01
2.402402402402402615e+01,2.708293046787090574e+01,8.572482091626366651e-01
2.422422422422422628e+01,3.248414520360795876e+01,9.917776034273045882e-01
2.442442442442442641e+01,3.881319399807352966e+01,1.252988130131783118e+00
2.462462462462462653e+01,4.603580830027564019e+01,1.752810693274722498e+00
2.482482482482482666e+01,5.382575768748750278e+01,2.746535791987496644e+00
2.502502502502502679e+01,6.111366411265182563e+01,4.829610224210791003e+00
2.522522522522522692e+01,6.517634435691809358e+01,9.293349490376098032e+00
2.542542542542542705e+01,6.108410015030929685e+01,1.800131582008111408e+01
2.562562562562562718e+01,4.614398590022294400e+01,3.015976650642513945e+01
2.582582582582582731e+01,2.791465580044571837e+01,3.881570316422831013e+01
2.602602602602602744e+01,1.538957135979789648e+01,3.943617705423863384e+01
2.622622622622622757e+01,8.892996981946954094e+00,3.484426901255196185e+01
2.642642642642642770e+01,5.746820479053883268e+00,2.872259495951949759e+01
2.662662662662662783e+01,4.193021569482896282e+00,2.288951614778296673e+01
2.682682682682682795e+01,3.409547451142810104e+00,1.793554737710125480e+01
2.702702702702702808e+01,3.032170675133166959e+00,1.393591387334078924e+01
2.722722722722722821e+01,2.895893813615305845e+00,1.078798793913257370e+01
2.742742742742742834e+01,2.924214436216156621e+00,8.344892498564446370e+00
2.762762762762762847e+01,3.082729253624369559e+00,6.464302274518441749e+00
2.782782782782782860e+01,3.359065555841329598e+00,5.023923205341658260e+00
2.802802802802802873e+01,3.753876630450005081e+00,3.924185615827862961e+00
2.822822822822822886e+01,4.276757009179593005e+00,3.086319808438412249e+00
2.842842842842842899e+01,4.944507610720810575e+00,2.449082246662635853e+00
2.862862862862862912e+01,5.780624450343469611e+00,1.965416203482328372e+00
2.882882882882882924e+01,6.815493859769642171e+00,1.599512020588231165e+00
2.902902902902902937e+01,8.087043915613099543e+00,1.324395448403567821e+00
2.922922922922922950e+01,9.641715675321734125e+00,1.120043572691119982e+00
2.942942942942942963e+01,1.153565150616939405e+01,9.719924252287681643e-01
2.962962962962962976e+01,1.383596869262512818e+01,8.704150854535983584e-01
2.982982982982982989e+01,1.662187427611045720e+01,8.097052253159422452e-01
3.003003003003003357e+01,1.998511061580688519e+01,7.887209994519847056e-01
3.023023023023023370e+01,2.402861457042113358e+01,8.121027355968256645e-01
3.043043043043043383e+01,2.886086534994040420e+01,8.936740625991677067e-01
3.063063063063063396e+01,3.457999903008384734e+01,1.064398695019752594e+00
3.083083083083083409e+01,4.123320144413750654e+01,1.391137271279724974e+00
3.103103103103103422e+01,4.871477484934442259e+01,2.022331860321057384e+00
3.123123123123123435e+01,5.651154622753334422e+01,3.300785652260435743e+00
3.143143143143143448e+01,6.310501710767597672e+01,6.019577280848079859e+00
3.163163163163163460e+01,6.495755841953095455e+01,1.176698898692506745e+01
3.183183183183183473e+01,5.696863856422476147e+01,2.208716812944940955e+01
3.203203203203203486e+01,3.955095737878203010e+01,3.398640023366726837e+01
3.223223223223223499e+01,2.273728361118013197e+01,3.989607206572829767e+01
