Time,Prey,Predator
0.000000000000000000e+00,4.600000000000000000e+01,6.900000000000000000e+01
2.002002002002002123e-01,1.245915053978261966e+01,7.545747489581788159e+01
4.004004004004004247e-01,3.797839313183181797e+00,6.220115612858100462e+01
6.006006006006006093e-01,1.547947279346604921e+00,4.779058701370041007e+01
8.008008008008008494e-01,8.213946405827119435e-01,3.599610021568369689e+01
1.001001001001001089e+00,5.367570799666577797e-01,2.692365314160893419e+01
1.201201201201201219e+00,4.109680586157625215e-01,2.007946906308790602e+01
1.401401401401401570e+00,3.544278701878331717e-01,1.495558141685265241e+01
1.601601601601601699e+00,3.340967297158696225e-01,1.113306020508399996e+01
1.801801801801801828e+00,3.365145906018119915e-01,8.286515614749230707e+00
2.002002002002002179e+00,3.560916750678757015e-01,6.168830880855627363e+00
2.202202202202202308e+00,3.908906808598209270e-01,4.594216744062967095e+00
2.402402402402402437e+00,4.409568751999395908e-01,3.423705340191261826e+00
2.602602602602602566e+00,5.076254405577468320e-01,2.553647066052812775e+00
2.802802802802803139e+00,5.932487007964982739e-01,1.906866881575787653e+00
3.003003003003003268e+00,7.011273402515278974e-01,1.425964557374960417e+00
3.203203203203203397e+00,8.355570151542567325e-01,1.068278535811866714e+00
3.403403403403403527e+00,1.001953661108291760e+00,8.021172047792562987e-01
3.603603603603603656e+00,1.207044144829599430e+00,6.039463085330090131e-01
3.803803803803804229e+00,1.459120691004408554e+00,4.562936511904761017e-01
4.004004004004004358e+00,1.768364412823283605e+00,3.461900470489404080e-01
4.204204204204204487e+00,2.147248224073151857e+00,2.640102985790706014e-01
4.404404404404404616e+00,2.611033709507636136e+00,2.026121619424902653e-01
4.604604604604604745e+00,3.178380869770377704e+00,1.566970948744977610e-01
4.804804804804804874e+00,3.872094456866070011e+00,1.223360234253925427e-01
5.005005005005005003e+00,4.720036148877382765e+00,9.661790148938159684e-02
5.205205205205205132e+00,5.756238343099030708e+00,7.738978762082736329e-02
5.405405405405406150e+00,7.022263066432583578e+00,6.306539891938470199e-02
5.605605605605606279e+00,8.568858629222992462e+00,5.248542390627636278e-02
5.805805805805806408e+00,1.045797709686863719e+01,4.481786925927859488e-02
6.006006006006006537e+00,1.276522735664251584e+01,3.949122218707466769e-02
6.206206206206206666e+00,1.558285018140522915e+01,3.615798859613595512e-02
6.406406406406406795e+00,1.902331026010307369e+01,3.469325602217188803e-02
6.606606606606606924e+00,2.322359678782445869e+01,3.524652008718785756e-02
6.806806806806807053e+00,2.835028394898256110e+01,3.839708494731181726e-02
7.007007007007007182e+00,3.460525382860571142e+01,4.554803971977905430e-02
7.207207207207207311e+00,4.223149460099302388e+01,5.994542486476406307e-02
7.407407407407407440e+00,5.151674376813866729e+01,8.953925638264555176e-02
7.607607607607608458e+00,6.278673986494560921e+01,1.559939443015350979e-01
7.807807807807808587e+00,7.635495049659147071e+01,3.273721491060095357e-01
8.008008008008008716e+00,9.227608733989090695e+01,8.575810093189256689e-01
8.208208208208208845e+00,1.090946357486317737e+02,2.884280202389513548e+00
8.408408408408408974e+00,1.174225202260021348e+02,1.198872226797500673e+01
8.608608608608609103e+00,8.595313758480814670e+01,4.388781499544432307e+01
