Time,Prey,Predator
0.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+01
2.002002002002002123e-01,4.659868110132647345e+00,5.875241623146949621e+01
4.004004004004004247e-01,2.007903946892998004e+00,4.557272275789334515e+01
6.006006006006006093e-01,1.105042124467137121e+00,3.451161598732043956e+01
8.008008008008008494e-01,7.401845662847916785e-01,2.590593253167799048e+01
1.001001001001001089e+00,5.764706578173103280e-01,1.937336101216954631e+01
1.201201201201201219e+00,5.030943830533242123e-01,1.446345504012939642e+01
1.401401401401401570e+00,4.781731722241891469e-01,1.079027427723391952e+01
1.601601601601601699e+00,4.844104762387573260e-01,8.048924580383618022e+00
1.801801801801801828e+00,5.146298027753303250e-01,6.005710361387585294e+00
2.002002002002002179e+00,5.664530271346792656e-01,4.483930225331701713e+00
2.202202202202202308e+00,6.401641025075723856e-01,3.350903490172748356e+00
2.402402402402402437e+00,7.378184294907386143e-01,2.507391814596597879e+00
2.602602602602602566e+00,8.628968579290234864e-01,1.879344704085519346e+00
2.802802802802803139e+00,1.020229156982527918e+00,1.411589689594557440e+00
3.003003003003003268e+00,1.216073053528760051e+00,1.063061070714937939e+00
3.203203203203203397e+00,1.458301756364191348e+00,8.032144495778854587e-01
3.403403403403403527e+00,1.756683281070088753e+00,6.093426423035163131e-01
3.603603603603603656e+00,2.123250491289699671e+00,4.645713734798110894e-01
3.803803803803804229e+00,2.572770090593505810e+00,3.563651971698894028e-01
4.004004004004004358e+00,3.123325585071810018e+00,2.754152554165579248e-01
4.204204204204204487e+00,3.797035186129923634e+00,2.148122882018904667e-01
4.404404404404404616e+00,4.620931635413179528e+00,1.694325897242705548e-01
4.604604604604604745e+00,5.628037500934597759e+00,1.354830352006969052e-01
4.804804804804804874e+00,6.858676914263032387e+00,1.101653022237229357e-01
5.005005005005005003e+00,8.362073125799328821e+00,9.143016427530295531e-02
5.205205205205205132e+00,1.019829051764884298e+01,7.780131022914592298e-02
5.405405405405406150e+00,1.244058916132375714e+01,6.825560842884893786e-02
5.605605605605606279e+00,1.517826766368262525e+01,6.215461893510752789e-02
5.805805805805806408e+00,1.852007073460432807e+01,5.923323579019344060e-02
6.006006006006006537e+00,2.259821816697049357e+01,5.967206207959523806e-02
6.206206206206206666e+00,2.757303479859844231e+01,6.432768591824396254e-02
6.406406406406406795e+00,3.363792172909345624e+01,7.531899415774796769e-02
6.606606606606606924e+00,4.102367803892469311e+01,9.752827278196424254e-02
6.806806806806807053e+00,4.999883208053064720e+01,1.427400301582870956e-01
7.007007007007007182e+00,6.085434062513824927e+01,2.423602219957826653e-01
7.207207207207207311e+00,7.382795211972712934e+01,4.920258999909438158e-01
7.407407407407407440e+00,8.877344252020675697e+01,1.232732802279489226e+00
7.607607607607608458e+00,1.036352410680717924e+02,3.883648653309099252e+00
7.807807807807808587e+00,1.078590450056660472e+02,1.446364369921194104e+01
8.008008008008008716e+00,7.524623311996965924e+01,4.483612060641964092e+01
8.208208208208208845e+00,2.764914637355737881e+01,6.996637781930900246e+01
8.408408408408408974e+00,8.392260555398387112e+00,6.593065549177653395e+01
8.608608608608609103e+00,3.114931280759700272e+00,5.280146341867543924e+01
8.808808808808809232e+00,1.502573339277679887e+00,4.039763720898810107e+01
9.009009009009009361e+00,9.070337408314387284e-01,3.044421729994117243e+01
9.209209209209209490e+00,6.525228752670230170e-01,2.280666742555742488e+01
9.409409409409409619e+00,5.364233944038170332e-01,1.704002819453070572e+01
9.609609609609609748e+00,4.875301327363792403e-01,1.271638419722655122e+01
