Time,Prey,Predator
0.000000000000000000e+00,1.500000000000000000e+01,9.900000000000000000e+01
2.002002002002002123e-01,2.941960955792302990e+00,8.168662570161926340e+01
4.004004004004004247e-01,8.576146144656338066e-01,6.200259332406410095e+01
6.006006006006006093e-01,3.568019343635129292e-01,4.630414480993002968e+01
8.008008008008008494e-01,1.953812107827893052e-01,3.442824586232790551e+01
1.001001001001001089e+00,1.315045174472837253e-01,2.555835077505723163e+01
1.201201201201201219e+00,1.032202646464401435e-01,1.896126641636090682e+01
1.401401401401401570e+00,9.082427796844755319e-02,1.406291200637116567e+01
1.601601601601601699e+00,8.698830773013260798e-02,1.042875972093176706e+01
1.801801801801801828e+00,8.872225821986351457e-02,7.733644659724486559e+00
2.002002002002002179e+00,9.481068121792024517e-02,5.735372738882972499e+00
2.202202202202202308e+00,1.048811430741354994e-01,4.253944497684263304e+00
2.402402402402402437e+00,1.190334523313652942e-01,3.155737118886547066e+00
2.602602602602602566e+00,1.376868764370224874e-01,2.341620315790955420e+00
2.802802802802803139e+00,1.615226380249085159e-01,1.738081882602967587e+00
3.003003003003003268e+00,1.914738320411587535e-01,1.290621157321874435e+00
3.203203203203203397e+00,2.287430930958273545e-01,9.588391674942000620e-01
3.403403403403403527e+00,2.748400109365158328e-01,7.127933718343912872e-01
3.603603603603603656e+00,3.316356206649866967e-01,5.302929948323057419e-01
3.803803803803804229e+00,4.014340324617610145e-01,3.948930585307696139e-01
4.004004004004004358e+00,4.870629652080371574e-01,2.944070313893017987e-01
4.204204204204204487e+00,5.919862068453262127e-01,2.198042413189615352e-01
4.404404404404404616e+00,7.204421701592286231e-01,1.643926299601573271e-01
4.604604604604604745e+00,8.776139071679007753e-01,1.232130736535908683e-01
4.804804804804804874e+00,1.069837291249160272e+00,9.259054367795406526e-02
5.005005005005005003e+00,1.304855657884924192e+00,6.980151440094253812e-02
5.205205205205205132e+00,1.592131089942251387e+00,5.282753032310662233e-02
5.405405405405406150e+00,1.943224825694394697e+00,4.017262639545407521e-02
5.605605605605606279e+00,2.372262054595124070e+00,3.072806916048322068e-02
5.805805805805806408e+00,2.896499759850444278e+00,2.367217111024876378e-02
6.006006006006006537e+00,3.537020400012361065e+00,1.839610829006612519e-02
